brand,carName,carImg,saleVolume,min_price,max_price,manufacturer,rank,carModel,energyType,marketTime,over_score,appearance_score,interior_score,configure_score,spatial_score,comfort_score,manipulating_score,motivation_score,comprehensive_evaluation
长安,长安CS55 PLUS,https://p9-dcd.byteimg.com/img/tos-cn-i-dcdx/8727a564bae045058a6c89a8395c2612~tplv-resize:640:0.png,7029,7.79,11.39,长安汽车,103,紧凑型SUV,汽油,2023.09,3.73,4.07,3.82,3.76,3.72,3.57,3.57,3.58,"['动力十足（284）', '整体空间出色（238）', '配置丰富（101）', '内饰好看（73）', '动力响应灵敏（71）', '配置实用（54）', '乘坐感受还可以（52）', '油耗低（43）', '操控出色（41）', '后排空间大（40）', '驾驶体验良好（40）', '空间中规中矩（37）', '胎噪大（67）', '油耗高（51）', '隔音差（46）', '后备厢空间小（43）', '动力响应不灵敏（37）', '有异响（33）', '风噪大（32）', '变速箱换挡顿挫（31）', '配置鸡肋（22）', '后排空间小（16）', '发动机噪音明显（14）', '动力不足（13）']"
零跑汽车,零跑T03,https://p9-dcd.byteimg.com/img/tos-cn-i-dcdx/b895dcce4a1f4c22ac2890b5eeac8323~tplv-resize:640:0.png,7024,4.99,7.99,零跑汽车,104,微型车,纯电动,2023.03,3.46,4.10,3.32,3.36,3.44,3.34,3.31,3.34,"['整体空间出色（71）', '动力十足（55）', '驾驶体验良好（47）', '续航表现优秀（42）', '配置丰富（40）', '操控出色（32）', '动力响应灵敏（23）', '后备厢空间大（18）', '内饰好看（16）', '配置实用（15）', '充电时间较短（14）', '乘坐感受还可以（10）', '续航表现较差（22）', '风噪大（18）', '隔音差（11）', '空间局促（10）', '乘坐感受比较差（9）', '储物空间较少（8）', '后备厢空间小（7）', '有异响（7）', '内饰材质较差（6）', '悬挂表现不理想（6）', '配置鸡肋（5）', '动力不足（5）']"
丰田,皇冠陆放,https://p9-dcd.byteimg.com/img/motor-mis-img/7a7143dba294bfc49ff39a154e4b9ad5~tplv-resize:640:0.png,6988,24.68,32.18,一汽丰田,105,中型SUV,油电混合,2023.03,3.93,4.60,3.21,3.26,4.49,3.97,4.01,3.99,"['整体空间出色（96）', '油耗低（86）', '动力十足（47）', '驾驶体验良好（29）', '配置丰富（22）', '操控出色（22）', '静谧性强（19）', '乘坐感受还可以（19）', '动力输出平顺（19）', '外观大气（16）', '动力响应灵敏（14）', '内饰一般（14）', '隔音差（23）', '发动机噪音明显（22）', '内饰材质较差（21）', '发动机噪声偏大（16）', '配置低（16）', '配置鸡肋（15）', '漆面薄（12）', '新车异味较大（10）', '第三排狭小（9）', '车机卡顿严重（6）', '内饰用料普通（5）', '风噪大（5）']"
蔚来,蔚来ES6,https://p9-dcd.byteimg.com/img/tos-cn-i-dcdx/64a3a0a4ae604ebab934377a157a9851~tplv-resize:640:0.png,6943,33.8,39.6,蔚来,106,中型SUV,纯电动,2023.05,4.05,4.38,4.16,3.86,4.20,3.92,3.92,3.92,"['整体空间出色（126）', '动力十足（115）', '驾驶体验良好（41）', '配置丰富（33）', '内饰质感不错（31）', '后备厢空间大（30）', '乘坐感受还可以（30）', '售后态度好（28）', '操控出色（27）', '内饰好看（24）', '配置实用（24）', '外观时尚（22）', '续航表现较差（39）', '乘坐感受比较差（22）', '悬架跳动明显（9）', '悬挂表现不理想（8）', '操控感较差（8）', '底盘表现不理想（7）', '空间局促（5）', '隔音差（5）', '有异响（5）', '车机卡顿严重（5）', '后排空间小（4）', '刹车表现较差（4）']"
大众,高尔夫,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/4fc088b811b34649b7293e1446212e1f~tplv-resize:640:0.png,6766,10.78,20.78,一汽-大众,107,紧凑型车,汽油,2023.04,3.77,4.17,3.81,3.67,3.25,3.69,3.97,3.86,"['动力十足（210）', '操控出色（150）', '油耗低（69）', '外观时尚（66）', '底盘调校好（57）', '动力响应灵敏（56）', '配置丰富（55）', '驾驶体验良好（51）', '整体空间出色（41）', '外观耐看（39）', '乘坐感受还可以（36）', '动力中规中矩（40）', '变速箱换挡顿挫（48）', '车机卡顿严重（45）', '空间局促（41）', '后排空间小（40）', '有异响（36）', '胎噪大（29）', '配置低（19）', '后备厢空间小（18）', '油耗高（18）', '动力不足（18）', '配置鸡肋（17）', '动力响应迟滞（15）']"
欧拉,欧拉好猫,https://p9-dcd.byteimg.com/img/tos-cn-i-dcdx/4d618ed49b0e4372b02670629a04f337~tplv-resize:640:0.png,6621,10.78,14.58,长城汽车,108,小型车,纯电动,2023.02,3.57,4.38,3.80,3.40,3.36,3.33,3.33,3.37,"['整体空间出色（37）', '动力十足（28）', '外观耐看（26）', '配置丰富（25）', '内饰好看（24）', '外观时尚（20）', '驾驶体验良好（17）', '动力响应灵敏（16）', '内饰质感不错（15）', '乘坐感受还可以（13）', '续航表现优秀（11）', '操控出色（11）', '后备厢空间小（23）', '有异响（15）', '续航表现较差（13）', '胎噪大（9）', '悬挂表现不理想（9）', '乘坐感受比较差（9）', '配置鸡肋（9）', '隔音差（8）', '悬架跳动明显（7）', '风噪大（6）', '车机卡顿严重（5）', '动力不足（5）']"
丰田,雷凌,https://p9-dcd.byteimg.com/img/tos-cn-i-dcdx/4be933594d45455592d516c912d27b69~tplv-resize:640:0.png,6577,8.08,11.58,广汽丰田,109,紧凑型车,汽油,2023.03,3.54,3.96,3.11,3.54,3.15,3.68,3.69,3.67,"['油耗低（278）', '动力十足（123）', '配置丰富（110）', '驾驶体验良好（89）', '操控出色（80）', '动力输出平顺（72）', '整体空间出色（71）', '动力响应灵敏（69）', '外观时尚（66）', '配置实用（66）', '动力中规中矩（109）', '空间中规中矩（65）', '隔音差（115）', '后排空间小（113）', '动力不足（95）', '胎噪大（83）', '空间局促（74）', '内饰材质较差（70）', '新车异味较大（58）', '有异响（55）', '漆面薄（53）', '油耗高（48）', '配置低（27）', '动力响应不灵敏（27）']"
长安欧尚,长安欧尚Z6,https://p9-dcd.byteimg.com/img/motor-mis-img/252d100a630cf9298e8d357fe7ee8ffc~tplv-resize:640:0.png,6553,8.49,12.29,长安汽车,110,紧凑型SUV,汽油,2023.06,3.66,4.07,3.74,3.73,3.95,3.38,3.36,3.42,"['整体空间出色（82）', '动力十足（79）', '配置丰富（61）', '配置实用（25）', '驾驶体验良好（19）', '乘坐感受还可以（17）', '内饰好看（16）', '后排空间大（15）', '油耗低（15）', '车机操作流畅（14）', '外观大气（12）', '后备厢空间大（11）', '变速箱换挡顿挫（24）', '油耗高（19）', '有异响（13）', '配置鸡肋（11）', '新车异味较大（8）', '底盘表现不理想（7）', '隔音差（6）', '胎噪大（5）', '动力响应不灵敏（5）', '风噪大（4）', '漆面薄（4）', '动力响应迟滞（4）']"
丰田,汉兰达,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/f1126e1c10d7481a865e1864ae09118d~tplv-resize:640:0.png,6512,23.88,31.88,广汽丰田,111,中型SUV,油电混合,2023.06,3.91,4.21,3.52,3.56,4.27,3.98,3.90,3.94,"['整体空间出色（204）', '油耗低（92）', '动力十足（78）', '动力输出平顺（54）', '乘坐感受还可以（50）', '储物空间合理（36）', '配置丰富（36）', '后排空间大（34）', '外观大气（34）', '后备厢空间大（29）', '动力响应灵敏（29）', '动力中规中矩（40）', '配置低（58）', '隔音差（35）', '油耗高（29）', '内饰材质较差（28）', '第三排狭小（28）', '有异响（28）', '发动机噪音明显（21）', '漆面薄（19）', '动力不足（19）', '新车异味较大（16）', '整体配置一般（15）', '风噪大（12）']"
荣威,荣威i5,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/3deaa243484f4c34a254b5c212a8ad7a~tplv-resize:640:0.png,6464,4.89,7.09,上汽集团,112,紧凑型车,汽油,2023.07,3.43,4.00,3.60,3.37,3.52,3.21,3.23,3.10,"['配置丰富（69）', '整体空间出色（54）', '油耗低（40）', '动力十足（33）', '乘坐感受还可以（25）', '外观耐看（22）', '动力输出平顺（22）', '外观时尚（20）', '内饰质感不错（19）', '配置实用（19）', '动力中规中矩（37）', '空间中规中矩（22）', '动力不足（46）', '动力响应不灵敏（31）', '隔音差（29）', '油耗高（26）', '有异响（25）', '后排地台隆起（12）', '内饰材质较差（11）', '变速箱换挡顿挫（10）', '配置鸡肋（10）', '新车异味较大（9）', '漆面薄（9）', '底盘表现不理想（9）']"
沃尔沃,沃尔沃XC60,https://p3-dcd.byteimg.com/img/motor-mis-img/058f6dd326221149f0f7d23aec62600c~tplv-resize:640:0.png,6387,28.39,38.09,沃尔沃亚太,113,中型SUV,48V轻混系统,2023.05,4.02,4.39,3.95,3.96,3.66,4.03,4.07,4.11,"['动力十足（348）', '整体空间出色（140）', '乘坐感受还可以（135）', '后备厢空间大（123）', '驾驶体验良好（108）', '操控出色（106）', '配置丰富（102）', '配置实用（100）', '动力响应灵敏（86）', '内饰好看（77）', '动力输出平顺（76）', '内饰质感不错（69）', '后排空间小（146）', '隔音差（50）', '后排地台隆起（49）', '油耗高（44）', '配置鸡肋（40）', '乘坐感受比较差（26）', '车机功能简单（22）', '动力响应不灵敏（22）', '有异响（21）', '胎噪大（17）', '发动机噪音明显（17）', '空间局促（16）']"
深蓝汽车,深蓝SL03,https://p9-dcd.byteimg.com/img/tos-cn-i-dcdx/89bf7774d79f44eab5d9acca6ba8712e~tplv-resize:640:0.png,6382,13.99,67.79,深蓝汽车,114,中型车,增程式,2023.08,3.81,4.34,3.71,3.90,3.84,3.62,3.63,3.64,"['动力十足（216）', '整体空间出色（153）', '配置丰富（123）', '驾驶体验良好（117）', '配置实用（82）', '续航表现优秀（76）', '动力响应灵敏（73）', '操控出色（64）', '外观时尚（63）', '后备厢空间大（61）', '静谧性强（61）', '内饰好看（60）', '有异响（96）', '底盘表现不理想（59）', '续航表现较差（46）', '悬架跳动明显（40）', '胎噪大（31）', '配置鸡肋（29）', '悬挂表现不理想（26）', '乘坐感受比较差（21）', '车机功能简单（18）', '隔音差（16）', '离地间隙较差（15）', '风噪大（13）']"
马自达,马自达3 昂克赛拉,https://p9-dcd.byteimg.com/img/motor-mis-img/2ed9950bbf60e473727cf3735528e032~tplv-resize:640:0.png,6357,8.99,18.99,长安马自达,115,紧凑型车,汽油,2023.07,3.84,4.47,4.13,3.46,3.02,3.91,4.00,3.91,"['操控出色（451）', '动力十足（244）', '内饰质感不错（181）', '驾驶体验良好（174）', '动力响应灵敏（162）', '动力输出平顺（131）', '转向手感出色（114）', '内饰好看（113）', '油耗低（105）', '外观耐看（96）', '外观时尚（88）', '动力中规中矩（140）', '后排空间小（269）', '空间局促（108）', '胎噪大（85）', '有异响（79）', '隔音差（69）', '动力不足（69）', '后排地台隆起（54）', '油耗高（52）', '配置低（43）', '动力响应不灵敏（40）', '漆面薄（33）', '发动机噪音明显（29）']"
奥迪,奥迪A7L,https://p3-dcd.byteimg.com/img/motor-mis-img/2d8a5201cffa633101a59b71d00fafef~tplv-resize:640:0.png,6281,37.87,62.97,上汽奥迪,116,中大型车,汽油,2023.08,4.15,4.41,4.06,3.92,4.21,4.13,4.12,4.20,"['动力十足（50）', '整体空间出色（24）', '配置丰富（24）', '驾驶体验良好（19）', '操控出色（15）', '动力响应灵敏（14）', '动力输出平顺（13）', '后排空间大（12）', '内饰质感不错（9）', '内饰好看（9）', '外观时尚（9）', '静谧性强（8）', '配置鸡肋（9）', '有异响（8）', '后排地台隆起（5）', '储物空间较少（4）', '隔音差（4）', '车机卡顿严重（4）', '售后态度差（3）', '城市油耗高（2）', '新车异味较大（2）', '配置低（2）', '内饰风格较差（1）', '内饰材质较差（1）']"
丰田,格瑞维亚,https://p9-dcd.byteimg.com/img/tos-cn-i-dcdx/dc353aa6c1ef46eda1ea28f39304c725~tplv-resize:640:0.png,6235,30.08,40.08,一汽丰田,117,中大型MPV,油电混合,2023.04,4.07,4.41,3.13,3.68,4.60,4.25,4.18,4.25,"['整体空间出色（12）', '油耗低（12）', '驾驶体验良好（4）', '乘坐感受还可以（3）', '配置丰富（3）', '动力十足（3）', '后备厢空间大（2）', '外观大气（2）', '配置实用（2）', '动力输出平顺（2）', '动力响应灵敏（2）', '操控出色（2）', '储物空间合理（1）', '内饰材质较差（3）', '隔音差（3）', '有异响（3）', '配置鸡肋（3）', '漆面薄（2）', '配置低（2）', '空间局促（1）', '胎噪大（1）', '城市油耗高（1）', '新车异味较大（1）', '动力不足（1）']"
领克,领克03,https://p9-dcd.byteimg.com/img/tos-cn-i-dcdx/496f813bab0e479cb6484b656f93e1d8~tplv-resize:640:0.png,6200,12.48,42.03,领克,118,紧凑型车,油电混合,2022.09,3.89,4.25,4.00,3.90,3.37,3.82,3.95,3.98,"['动力十足（1022）', '配置丰富（338）', '内饰质感不错（322）', '动力响应灵敏（310）', '操控出色（222）', '驾驶体验良好（199）', '底盘调校好（198）', '内饰好看（163）', '整体空间出色（160）', '音响品质好（156）', '外观时尚（152）', '配置实用（134）', '油耗高（230）', '胎噪大（196）', '有异响（125）', '车机卡顿严重（96）', '后排空间小（71）', '配置鸡肋（63）', '车机功能简单（61）', '乘坐感受比较差（58）', '空间局促（53）', '变速箱换挡顿挫（53）', '保养费用较高（44）', '隔音差（40）']"
奥迪,奥迪A3,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/bed15598b2964894805e3c74db0e7e23~tplv-resize:640:0.png,6125,15.31,18.93,一汽-大众奥迪,119,紧凑型车,汽油,2023.1,3.80,4.35,4.13,3.47,3.31,3.75,3.88,3.74,"['动力十足（143）', '操控出色（90）', '车机科技感强（73）', '外观时尚（67）', '内饰质感不错（63）', '油耗低（58）', '动力响应灵敏（55）', '内饰好看（49）', '外观耐看（46）', '乘坐感受还可以（45）', '整体空间出色（42）', '动力中规中矩（59）', '后排空间小（72）', '胎噪大（52）', '变速箱换挡顿挫（41）', '空间局促（32）', '动力不足（26）', '配置低（21）', '有异响（19）', '隔音差（17）', '后排地台隆起（16）', '新车异味较大（16）', '动力响应不灵敏（15）', '油耗高（14）']"
哈弗,哈弗猛龙,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/c32096c27314426097e1f0b95a3c8839~tplv-resize:640:0.png,6098,16.58,18.38,长城汽车,120,紧凑型SUV,插电式混合动力,2023.1,3.82,4.28,3.73,3.58,3.78,3.68,3.76,3.96,"['动力十足（31）', '驾驶体验良好（14）', '整体空间出色（11）', '操控出色（9）', '底盘调校好（9）', '乘坐感受还可以（7）', '配置实用（6）', '动力响应灵敏（6）', '外观时尚（5）', '配置丰富（5）', '外观大气（4）', '静谧性强（3）', '内饰材质较差（7）', '后备厢空间小（5）', '配置鸡肋（3）', '配置低（3）', '内饰用料普通（2）', '有异响（2）', '发动机噪音明显（2）', '空间局促（1）', '发动机噪声偏大（1）', '油耗高（1）', '车机卡顿严重（1）', '人机工程较差（1）']"
奔驰,奔驰GLB,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/05ab32d0a1b6462fa97ed1ecb0b2b183~tplv-resize:640:0.png,5860,22.98,29.79,北京奔驰,121,紧凑型SUV,汽油,2023.08,3.85,4.26,4.31,3.46,3.92,3.66,3.67,3.65,"['整体空间出色（125）', '动力十足（94）', '内饰好看（63）', '油耗低（44）', '内饰豪华（33）', '后备厢空间大（31）', '后排空间大（30）', '内饰质感不错（28）', '乘坐感受还可以（27）', '驾驶体验良好（26）', '外观大气（25）', '动力中规中矩（44）', '乘坐感受比较差（31）', '隔音差（28）', '动力不足（26）', '发动机噪音明显（24）', '配置低（22）', '动力响应不灵敏（22）', '第三排狭小（21）', '变速箱换挡顿挫（15）', '发动机噪声偏大（14）', '油耗高（12）', '有异响（10）', '后排空间小（9）']"
