year,rank,logo,manufacturer,sales
2023,114,https://i.img16888.com/dealer/flogo/129898.gif,奇瑞新能源,1445
2023,115,https://i.img16888.com/dealer/flogo/129367.gif,小虎汽车,979
2023,116,https://i.img16888.com/dealer/flogo/129998.gif,北京汽车制造厂,912
2023,117,https://i.img16888.com/dealer/flogo/130041.gif,智界汽车,899
2023,118,https://i.img16888.com/dealer/flogo/130049.gif,极越汽车,774
2023,119,https://i.img16888.com/dealer/flogo/57478.gif,东南汽车,759
2023,120,https://i.img16888.com/dealer/flogo/128742.gif,上汽通用五菱,548
2023,121,https://i.img16888.com/dealer/flogo/126452.gif,DS汽车,543
2023,122,https://i.img16888.com/dealer/flogo/128453.gif,天际汽车,359
2023,123,https://i.img16888.com/dealer/flogo/128695.gif,广汽丰田新能源,348
2023,124,https://i.img16888.com/dealer/flogo/127361.gif,广汽讴歌,146
2023,125,https://i.img16888.com/dealer/flogo/128284.gif,爱驰汽车,111
2023,126,https://i.img16888.com/dealer/flogo/57847.gif,起亚(进口),111
2023,127,https://i.img16888.com/dealer/flogo/124668.gif,广汽本田,103
2023,128,https://i.img16888.com/dealer/flogo/57646.gif,开瑞汽车,76
2023,129,https://i.img16888.com/dealer/flogo/126529.gif,福汽新龙马,53
2023,130,https://i.img16888.com/dealer/flogo/128696.gif,广汽本田新能源,45
2023,131,https://i.img16888.com/dealer/flogo/126158.gif,观致汽车,23
2023,132,https://i.img16888.com/dealer/flogo/58065.gif,一汽吉林,16
2023,133,https://i.img16888.com/dealer/flogo/126043.gif,DS(进口),10
2023,134,https://i.img16888.com/dealer/flogo/126838.gif,雷丁,1
