年份,排名,品牌LOGO,厂商,销量,占销量份额
2018,11,https://i.img16888.com/dealer/flogo/57306.gif,东风本田,723743,3.11%
2018,12,https://i.img16888.com/dealer/flogo/57505.gif,一汽丰田,715727,3.07%
2018,13,https://i.img16888.com/dealer/flogo/57379.gif,长安汽车,663823,2.85%
2018,14,https://i.img16888.com/dealer/flogo/57230.gif,一汽-大众奥迪,603688,2.59%
2018,15,https://i.img16888.com/dealer/flogo/57501.gif,广汽丰田,580008,2.49%
2018,16,https://i.img16888.com/dealer/flogo/58027.gif,上汽通用雪佛兰,547022,2.35%
2018,17,https://i.img16888.com/dealer/flogo/57564.gif,广汽乘用车,515676,2.21%
2018,18,https://i.img16888.com/dealer/flogo/57329.gif,比亚迪,500028,2.15%
2018,19,https://i.img16888.com/dealer/flogo/57280.gif,北京奔驰,485006,2.08%
2018,20,https://i.img16888.com/dealer/flogo/57892.gif,上汽集团,470092,2.02%
2018,21,https://i.img16888.com/dealer/flogo/57249.gif,华晨宝马,455810,1.96%
2018,22,https://i.img16888.com/dealer/flogo/57824.gif,奇瑞汽车,411110,1.76%
2018,23,https://i.img16888.com/dealer/flogo/57535.gif,长安福特,377585,1.62%
2018,24,https://i.img16888.com/dealer/flogo/57839.gif,悦达起亚,370313,1.59%
2018,25,https://i.img16888.com/dealer/flogo/57955.gif,上汽大众斯柯达,342573,1.47%
2018,26,https://i.img16888.com/dealer/flogo/57766.gif,上汽集团,231093,0.99%
2018,27,https://i.img16888.com/dealer/flogo/57652.gif,上汽通用凯迪拉克,228044,0.98%
2018,28,https://i.img16888.com/dealer/flogo/127365.gif,东风小康,221808,0.95%
2018,29,https://i.img16888.com/dealer/flogo/58086.gif,众泰汽车,210827,0.9%
2018,30,https://i.img16888.com/dealer/flogo/126293.gif,长安汽车,174667,0.75%
2018,31,https://i.img16888.com/dealer/flogo/57773.gif,长安马自达,166299,0.71%
2018,32,https://i.img16888.com/dealer/flogo/57621.gif,江淮汽车,165388,0.71%
2018,33,https://i.img16888.com/dealer/flogo/126547.gif,北汽幻速,158083,0.68%
2018,34,https://i.img16888.com/dealer/flogo/126149.gif,广汽三菱,143448,0.62%
2018,35,https://i.img16888.com/dealer/flogo/127629.gif,长城汽车,136288,0.58%
2018,36,https://i.img16888.com/dealer/flogo/126074.gif,东风日产,132068,0.57%
2018,37,https://i.img16888.com/dealer/flogo/57339.gif,东风标致,131370,0.56%
2018,38,https://i.img16888.com/dealer/flogo/57468.gif,东风风行,128437,0.55%
2018,39,https://i.img16888.com/dealer/flogo/127154.gif,广汽菲克Jeep,124800,0.54%
2018,40,https://i.img16888.com/dealer/flogo/127598.gif,领克,120414,0.52%
2018,41,https://i.img16888.com/dealer/flogo/58045.gif,东风雪铁龙,114197,0.49%
2018,42,https://i.img16888.com/dealer/flogo/57777.gif,一汽马自达,110300,0.47%
2018,43,https://i.img16888.com/dealer/flogo/126811.gif,北汽新能源,109699,0.47%
2018,44,https://i.img16888.com/dealer/flogo/126503.gif,沃尔沃亚太,109415,0.47%
2018,45,https://i.img16888.com/dealer/flogo/126170.gif,北京汽车,108560,0.47%
2018,46,https://i.img16888.com/dealer/flogo/57475.gif,东风乘用车,95311,0.41%
2018,47,https://i.img16888.com/dealer/flogo/57595.gif,华泰汽车,86236,0.37%
2018,48,https://i.img16888.com/dealer/flogo/57302.gif,一汽奔腾,85580,0.37%
2018,49,https://i.img16888.com/dealer/flogo/57478.gif,东南汽车,76676,0.33%
2018,50,https://i.img16888.com/dealer/flogo/58075.gif,华晨中华,75003,0.32%
2018,51,https://i.img16888.com/dealer/flogo/127636.gif,比速汽车,67786,0.29%
2018,52,https://i.img16888.com/dealer/flogo/126912.gif,鑫源汽车,64095,0.28%
2018,53,https://i.img16888.com/dealer/flogo/126158.gif,观致汽车,63179,0.27%
2018,54,https://i.img16888.com/dealer/flogo/57397.gif,猎豹汽车,59632,0.26%
2018,55,https://i.img16888.com/dealer/flogo/57646.gif,开瑞汽车,58157,0.25%
2018,56,https://i.img16888.com/dealer/flogo/127718.gif,SWM斯威汽车,56377,0.24%
2018,57,https://i.img16888.com/dealer/flogo/127386.gif,汉腾汽车,55186,0.24%
2018,58,https://i.img16888.com/dealer/flogo/57376.gif,北汽昌河,54123,0.23%
2018,59,https://i.img16888.com/dealer/flogo/127170.gif,东风雷诺,50112,0.22%
2018,60,https://i.img16888.com/dealer/flogo/127753.gif,江铃集团新能源,43869,0.19%
2018,61,https://i.img16888.com/dealer/flogo/57734.gif,长安铃木,41046,0.18%
2018,62,https://i.img16888.com/dealer/flogo/57273.gif,北京越野,40971,0.18%
2018,63,https://i.img16888.com/dealer/flogo/126699.gif,奇瑞捷豹路虎,40481,0.17%
2018,64,https://i.img16888.com/dealer/flogo/101445.gif,一汽海马,40232,0.17%
2018,65,https://i.img16888.com/dealer/flogo/127955.gif,奇瑞汽车,40009,0.17%
2018,66,https://i.img16888.com/dealer/flogo/58065.gif,一汽吉林,38485,0.17%
2018,67,https://i.img16888.com/dealer/flogo/126336.gif,东风小康,37419,0.16%
2018,68,https://i.img16888.com/dealer/flogo/57711.gif,力帆汽车,34870,0.15%
2018,69,https://i.img16888.com/dealer/flogo/127131.gif,宝沃汽车,32942,0.14%
2018,70,https://i.img16888.com/dealer/flogo/128092.gif,江淮新能源,32691,0.14%
2018,71,https://i.img16888.com/dealer/flogo/57585.gif,一汽红旗,31443,0.13%
2018,72,https://i.img16888.com/dealer/flogo/128045.gif,奇瑞新能源,30074,0.13%
2018,73,https://i.img16888.com/dealer/flogo/126901.gif,东风英菲尼迪,28868,0.12%
2018,74,https://i.img16888.com/dealer/flogo/99926.gif,福建奔驰,27439,0.12%
2018,75,https://i.img16888.com/dealer/flogo/127562.gif,奇瑞捷豹路虎,27310,0.12%
2018,76,https://i.img16888.com/dealer/flogo/57637.gif,华晨雷诺,26098,0.11%
2018,77,https://i.img16888.com/dealer/flogo/57572.gif,海马汽车,24989,0.11%
2018,78,https://i.img16888.com/dealer/flogo/128122.gif,华泰新能源,24979,0.11%
2018,79,https://i.img16888.com/dealer/flogo/128094.gif,众泰新能源,22097,0.09%
2018,80,https://i.img16888.com/dealer/flogo/126180.gif,北汽昌河,21872,0.09%
2018,81,https://i.img16888.com/dealer/flogo/127801.gif,君马汽车,21521,0.09%
2018,82,https://i.img16888.com/dealer/flogo/126164.gif,上汽大通,21059,0.09%
2018,83,https://i.img16888.com/dealer/flogo/126389.gif,郑州日产,20266,0.09%
2018,84,https://i.img16888.com/dealer/flogo/57553.gif,福田汽车,18582,0.08%
2018,85,https://i.img16888.com/dealer/flogo/57874.gif,郑州日产,18154,0.08%
2018,86,https://i.img16888.com/dealer/flogo/126779.gif,凯翼汽车,18061,0.08%
2018,87,https://i.img16888.com/dealer/flogo/128066.gif,广汽埃安,16641,0.07%
2018,88,https://i.img16888.com/dealer/flogo/57405.gif,野马汽车,16594,0.07%
2018,89,https://i.img16888.com/dealer/flogo/57739.gif,昌河铃木,15872,0.07%
2018,90,https://i.img16888.com/dealer/flogo/127042.gif,知豆电动车,15336,0.07%
2018,91,https://i.img16888.com/dealer/flogo/126519.gif,中国重汽VGV,13724,0.06%
2018,92,https://i.img16888.com/dealer/flogo/127625.gif,蔚来,12807,0.05%
2018,93,https://i.img16888.com/dealer/flogo/128270.gif,吉利新能源,12486,0.05%
2018,94,https://i.img16888.com/dealer/flogo/57965.gif,天津一汽,12278,0.05%
2018,95,https://i.img16888.com/dealer/flogo/128121.gif,长安汽车新能源,10914,0.05%
2018,96,https://i.img16888.com/dealer/flogo/57385.gif,长城汽车,9491,0.04%
2018,97,https://i.img16888.com/dealer/flogo/127698.gif,江铃汽车,6892,0.03%
2018,98,https://i.img16888.com/dealer/flogo/127361.gif,广汽讴歌,6853,0.03%
2018,99,https://i.img16888.com/dealer/flogo/125803.gif,东风裕隆,6741,0.03%
2018,100,https://i.img16888.com/dealer/flogo/127864.gif,云度新能源,6654,0.03%
2018,101,https://i.img16888.com/dealer/flogo/126067.gif,江铃福特,5699,0.02%
2018,102,https://i.img16888.com/dealer/flogo/126529.gif,福汽新龙马,3558,0.02%
2018,103,https://i.img16888.com/dealer/flogo/128222.gif,大乘汽车,3489,0.01%
2018,104,https://i.img16888.com/dealer/flogo/126368.gif,北京汽车制造厂,3377,0.01%
2018,105,https://i.img16888.com/dealer/flogo/126452.gif,DS汽车,3355,0.01%
2018,106,https://i.img16888.com/dealer/flogo/126664.gif,江西五十铃,2999,0.01%
2018,107,https://i.img16888.com/dealer/flogo/127499.gif,郑州日产,2506,0.01%
2018,108,https://i.img16888.com/dealer/flogo/128307.gif,长城新能源,2098,0.01%
2018,109,https://i.img16888.com/dealer/flogo/126363.gif,腾势汽车,1974,0.01%
2018,110,https://i.img16888.com/dealer/flogo/127021.gif,康迪电动汽车集团,1803,0.01%
2018,111,https://i.img16888.com/dealer/flogo/127901.gif,电咖汽车,1735,0.01%
2018,112,https://i.img16888.com/dealer/flogo/127010.gif,绵阳金杯,1524,0.01%
2018,113,https://i.img16888.com/dealer/flogo/126333.gif,福迪汽车,1414,0.01%
2018,114,https://i.img16888.com/dealer/flogo/127059.gif,福田商用车,1161,-
2018,115,https://i.img16888.com/dealer/flogo/126760.gif,华晨华颂,1069,-
2018,116,https://i.img16888.com/dealer/flogo/128202.gif,长安汽车,836,-
2018,117,https://i.img16888.com/dealer/flogo/127039.gif,长安凯程,771,-
2018,118,https://i.img16888.com/dealer/flogo/126108.gif,广汽菲克菲亚特,381,-
2018,119,https://i.img16888.com/dealer/flogo/128339.gif,悦达起亚,169,-
2018,120,https://i.img16888.com/dealer/flogo/124668.gif,广汽本田,100,-
2018,121,https://i.img16888.com/dealer/flogo/127960.gif,小鹏汽车,41,-
2019,1,https://i.img16888.com/dealer/flogo/57412.gif,上汽大众,1726364,8.02%
2019,2,https://i.img16888.com/dealer/flogo/57420.gif,一汽-大众,1423394,6.61%
2019,3,https://i.img16888.com/dealer/flogo/57605.gif,吉利汽车,1178009,5.47%
2019,4,https://i.img16888.com/dealer/flogo/57865.gif,东风日产,1171181,5.44%
2019,5,https://i.img16888.com/dealer/flogo/57355.gif,上汽通用别克,876946,4.07%
2019,6,https://i.img16888.com/dealer/flogo/57306.gif,东风本田,800582,3.72%
2019,7,https://i.img16888.com/dealer/flogo/126027.gif,长城汽车,793807,3.69%
2019,8,https://i.img16888.com/dealer/flogo/57310.gif,广汽本田,767340,3.56%
2019,9,https://i.img16888.com/dealer/flogo/57505.gif,一汽丰田,703112,3.27%
2019,10,https://i.img16888.com/dealer/flogo/58002.gif,北京现代,701541,3.26%
2019,11,https://i.img16888.com/dealer/flogo/57501.gif,广汽丰田,697674,3.24%
2019,12,https://i.img16888.com/dealer/flogo/57379.gif,长安汽车,647012,3%
2019,13,https://i.img16888.com/dealer/flogo/125977.gif,上汽通用五菱,637940,2.96%
2019,14,https://i.img16888.com/dealer/flogo/57230.gif,一汽-大众奥迪,619211,2.88%
2019,15,https://i.img16888.com/dealer/flogo/57249.gif,华晨宝马,572937,2.66%
2019,16,https://i.img16888.com/dealer/flogo/57280.gif,北京奔驰,565644,2.63%
2019,17,https://i.img16888.com/dealer/flogo/125810.gif,上汽通用五菱,541133,2.51%
2019,18,https://i.img16888.com/dealer/flogo/58027.gif,上汽通用雪佛兰,512455,2.38%
2019,19,https://i.img16888.com/dealer/flogo/57892.gif,上汽集团,449899,2.09%
2019,20,https://i.img16888.com/dealer/flogo/57329.gif,比亚迪,441807,2.05%
2019,21,https://i.img16888.com/dealer/flogo/57824.gif,奇瑞汽车,399798,1.86%
2019,22,https://i.img16888.com/dealer/flogo/57564.gif,广汽乘用车,369759,1.72%
2019,23,https://i.img16888.com/dealer/flogo/57839.gif,悦达起亚,291176,1.35%
2019,24,https://i.img16888.com/dealer/flogo/57955.gif,上汽大众斯柯达,275832,1.28%
2019,25,https://i.img16888.com/dealer/flogo/57766.gif,上汽集团,236149,1.1%
2019,26,https://i.img16888.com/dealer/flogo/57652.gif,上汽通用凯迪拉克,217766,1.01%
2019,27,https://i.img16888.com/dealer/flogo/57535.gif,长安福特,186361,0.87%
2019,28,https://i.img16888.com/dealer/flogo/127365.gif,东风小康,181923,0.84%
2019,29,https://i.img16888.com/dealer/flogo/126503.gif,沃尔沃亚太,142631,0.66%
2019,30,https://i.img16888.com/dealer/flogo/127955.gif,奇瑞汽车,139025,0.65%
2019,31,https://i.img16888.com/dealer/flogo/57773.gif,长安马自达,133608,0.62%
2019,32,https://i.img16888.com/dealer/flogo/126149.gif,广汽三菱,132088,0.61%
2019,33,https://i.img16888.com/dealer/flogo/126170.gif,北京汽车,131284,0.61%
2019,34,https://i.img16888.com/dealer/flogo/127598.gif,领克,128063,0.59%
2019,35,https://i.img16888.com/dealer/flogo/126811.gif,北汽新能源,122889,0.57%
2019,36,https://i.img16888.com/dealer/flogo/126074.gif,东风日产,120168,0.56%
2019,37,https://i.img16888.com/dealer/flogo/57468.gif,东风风行,116153,0.54%
2019,38,https://i.img16888.com/dealer/flogo/57302.gif,一汽奔腾,114861,0.53%
2019,39,https://i.img16888.com/dealer/flogo/58086.gif,众泰汽车,113281,0.53%
2019,40,https://i.img16888.com/dealer/flogo/126293.gif,长安汽车,108766,0.51%
2019,41,https://i.img16888.com/dealer/flogo/57621.gif,江淮汽车,106046,0.49%
2019,42,https://i.img16888.com/dealer/flogo/127629.gif,长城汽车,99984,0.46%
2019,43,https://i.img16888.com/dealer/flogo/57585.gif,一汽红旗,95258,0.44%
2019,44,https://i.img16888.com/dealer/flogo/57777.gif,一汽马自达,90596,0.42%
2019,45,https://i.img16888.com/dealer/flogo/127154.gif,广汽菲克Jeep,73780,0.34%
2019,46,https://i.img16888.com/dealer/flogo/126912.gif,鑫源汽车,72911,0.34%
2019,47,https://i.img16888.com/dealer/flogo/57339.gif,东风标致,59588,0.28%
2019,48,https://i.img16888.com/dealer/flogo/126164.gif,上汽大通,59251,0.28%
2019,49,https://i.img16888.com/dealer/flogo/57475.gif,东风乘用车,58591,0.27%
2019,50,https://i.img16888.com/dealer/flogo/127131.gif,宝沃汽车,54528,0.25%
2019,51,https://i.img16888.com/dealer/flogo/127718.gif,SWM斯威汽车,54235,0.25%
2019,52,https://i.img16888.com/dealer/flogo/126547.gif,北汽幻速,52501,0.24%
2019,53,https://i.img16888.com/dealer/flogo/58045.gif,东风雪铁龙,50278,0.23%
2019,54,https://i.img16888.com/dealer/flogo/127636.gif,比速汽车,49928,0.23%
2019,55,https://i.img16888.com/dealer/flogo/126067.gif,江铃福特,47476,0.22%
2019,56,https://i.img16888.com/dealer/flogo/128270.gif,吉利新能源,45856,0.21%
2019,57,https://i.img16888.com/dealer/flogo/128066.gif,广汽埃安,41901,0.19%
2019,58,https://i.img16888.com/dealer/flogo/126336.gif,东风小康,40203,0.19%
2019,59,https://i.img16888.com/dealer/flogo/128742.gif,上汽通用五菱,39433,0.18%
2019,60,https://i.img16888.com/dealer/flogo/128045.gif,奇瑞新能源,39125,0.18%
2019,61,https://i.img16888.com/dealer/flogo/128307.gif,长城新能源,38865,0.18%
2019,62,https://i.img16888.com/dealer/flogo/127386.gif,汉腾汽车,36667,0.17%
2019,63,https://i.img16888.com/dealer/flogo/127801.gif,君马汽车,36375,0.17%
2019,64,https://i.img16888.com/dealer/flogo/126901.gif,东风英菲尼迪,35035,0.16%
2019,65,https://i.img16888.com/dealer/flogo/126699.gif,奇瑞捷豹路虎,33839,0.16%
2019,66,https://i.img16888.com/dealer/flogo/128092.gif,江淮新能源,31557,0.15%
2019,67,https://i.img16888.com/dealer/flogo/57273.gif,北京越野,28776,0.13%
2019,68,https://i.img16888.com/dealer/flogo/99926.gif,福建奔驰,28180,0.13%
2019,69,https://i.img16888.com/dealer/flogo/57595.gif,华泰汽车,27627,0.13%
2019,70,https://i.img16888.com/dealer/flogo/128121.gif,长安汽车新能源,26261,0.12%
2019,71,https://i.img16888.com/dealer/flogo/57637.gif,华晨雷诺,25649,0.12%
2019,72,https://i.img16888.com/dealer/flogo/57478.gif,东南汽车,25408,0.12%
2019,73,https://i.img16888.com/dealer/flogo/58075.gif,华晨中华,25119,0.12%
2019,74,https://i.img16888.com/dealer/flogo/128728.gif,上汽通用五菱新能源,22797,0.11%
2019,75,https://i.img16888.com/dealer/flogo/126158.gif,观致汽车,22154,0.1%
2019,76,https://i.img16888.com/dealer/flogo/127625.gif,蔚来,20139,0.09%
2019,77,https://i.img16888.com/dealer/flogo/126779.gif,凯翼汽车,20040,0.09%
2019,78,https://i.img16888.com/dealer/flogo/127562.gif,奇瑞捷豹路虎,19922,0.09%
2019,79,https://i.img16888.com/dealer/flogo/57397.gif,猎豹汽车,19429,0.09%
2019,80,https://i.img16888.com/dealer/flogo/127170.gif,东风雷诺,18607,0.09%
2019,81,https://i.img16888.com/dealer/flogo/57734.gif,长安铃木,17636,0.08%
2019,82,https://i.img16888.com/dealer/flogo/127960.gif,小鹏汽车,16609,0.08%
2019,83,https://i.img16888.com/dealer/flogo/128415.gif,星途,15994,0.07%
2019,84,https://i.img16888.com/dealer/flogo/57376.gif,北汽昌河,15516,0.07%
2019,85,https://i.img16888.com/dealer/flogo/57874.gif,郑州日产,15157,0.07%
2019,86,https://i.img16888.com/dealer/flogo/127361.gif,广汽讴歌,13733,0.06%
2019,87,https://i.img16888.com/dealer/flogo/57646.gif,开瑞汽车,13723,0.06%
2019,88,https://i.img16888.com/dealer/flogo/128464.gif,吉利几何,12662,0.06%
2019,89,https://i.img16888.com/dealer/flogo/127059.gif,福田商用车,10277,0.05%
2019,90,https://i.img16888.com/dealer/flogo/126389.gif,郑州日产,10158,0.05%
2019,91,https://i.img16888.com/dealer/flogo/126519.gif,中国重汽VGV,10003,0.05%
2019,92,https://i.img16888.com/dealer/flogo/128202.gif,长安汽车,9995,0.05%
2019,93,https://i.img16888.com/dealer/flogo/127039.gif,长安凯程,8716,0.04%
2019,94,https://i.img16888.com/dealer/flogo/57572.gif,海马汽车,8456,0.04%
2019,95,https://i.img16888.com/dealer/flogo/57739.gif,昌河铃木,8019,0.04%
2019,96,https://i.img16888.com/dealer/flogo/128222.gif,大乘汽车,6889,0.03%
2019,97,https://i.img16888.com/dealer/flogo/127698.gif,江铃汽车,6040,0.03%
2019,98,https://i.img16888.com/dealer/flogo/128122.gif,华泰新能源,5786,0.03%
2019,99,https://i.img16888.com/dealer/flogo/126180.gif,北汽昌河,5728,0.03%
2019,100,https://i.img16888.com/dealer/flogo/57711.gif,力帆汽车,4129,0.02%
2019,101,https://i.img16888.com/dealer/flogo/57965.gif,天津一汽,3991,0.02%
2019,102,https://i.img16888.com/dealer/flogo/128652.gif,江淮大众,3875,0.02%
2019,103,https://i.img16888.com/dealer/flogo/57553.gif,福田汽车,3669,0.02%
2019,104,https://i.img16888.com/dealer/flogo/58065.gif,一汽吉林,3520,0.02%
2019,105,https://i.img16888.com/dealer/flogo/127753.gif,江铃集团新能源,3445,0.02%
2019,106,https://i.img16888.com/dealer/flogo/128287.gif,领途汽车,3338,0.02%
2019,107,https://i.img16888.com/dealer/flogo/128094.gif,众泰新能源,3117,0.01%
2019,108,https://i.img16888.com/dealer/flogo/57385.gif,长城汽车,3106,0.01%
2019,109,https://i.img16888.com/dealer/flogo/101445.gif,一汽海马,2965,0.01%
2019,110,https://i.img16888.com/dealer/flogo/127864.gif,云度新能源,2566,0.01%
2019,111,https://i.img16888.com/dealer/flogo/126529.gif,福汽新龙马,2368,0.01%
2019,112,https://i.img16888.com/dealer/flogo/128178.gif,新特汽车,2192,0.01%
2019,113,https://i.img16888.com/dealer/flogo/126363.gif,腾势汽车,2089,0.01%
2019,114,https://i.img16888.com/dealer/flogo/126452.gif,DS汽车,2059,0.01%
2019,115,https://i.img16888.com/dealer/flogo/126368.gif,北京汽车制造厂,2044,0.01%
2019,116,https://i.img16888.com/dealer/flogo/128695.gif,广汽丰田新能源,2043,0.01%
2019,117,https://i.img16888.com/dealer/flogo/126664.gif,江西五十铃,1678,0.01%
2019,118,https://i.img16888.com/dealer/flogo/124668.gif,广汽本田,1316,0.01%
2019,119,https://i.img16888.com/dealer/flogo/126760.gif,华晨华颂,1184,0.01%
2019,120,https://i.img16888.com/dealer/flogo/57405.gif,野马汽车,900,-
2019,121,https://i.img16888.com/dealer/flogo/125803.gif,东风裕隆,718,-
2019,122,https://i.img16888.com/dealer/flogo/128339.gif,悦达起亚,618,-
2019,123,https://i.img16888.com/dealer/flogo/128515.gif,东风本田,565,-
2019,124,https://i.img16888.com/dealer/flogo/126333.gif,福迪汽车,543,-
2019,125,https://i.img16888.com/dealer/flogo/127042.gif,知豆电动车,486,-
2019,126,https://i.img16888.com/dealer/flogo/127499.gif,郑州日产,463,-
2019,127,https://i.img16888.com/dealer/flogo/128129.gif,北汽新能源,314,-
2019,128,https://i.img16888.com/dealer/flogo/128117.gif,北汽昌河新能源,181,-
2019,129,https://i.img16888.com/dealer/flogo/127010.gif,绵阳金杯,149,-
2019,130,https://i.img16888.com/dealer/flogo/128697.gif,广汽三菱新能源,103,-
2019,131,https://i.img16888.com/dealer/flogo/126108.gif,广汽菲克菲亚特,25,-
2019,132,https://i.img16888.com/dealer/flogo/128097.gif,郑州日产新能源,20,-
2020,1,https://i.img16888.com/dealer/flogo/57412.gif,上汽大众,1368089,6.91%
2020,2,https://i.img16888.com/dealer/flogo/57420.gif,一汽-大众,1248704,6.31%
2020,3,https://i.img16888.com/dealer/flogo/57605.gif,吉利汽车,1115289,5.64%
2020,4,https://i.img16888.com/dealer/flogo/57865.gif,东风日产,1093091,5.52%
2020,5,https://i.img16888.com/dealer/flogo/57355.gif,上汽通用别克,874143,4.42%
2020,6,https://i.img16888.com/dealer/flogo/57306.gif,东风本田,843728,4.26%
2020,7,https://i.img16888.com/dealer/flogo/57310.gif,广汽本田,792200,4%
