years,rank,logo,country,brand,sales
2016-05,45,https://i.img16888.com/carlogo75/57765.gif,中国,名爵,6225
2016-05,46,https://i.img16888.com/carlogo75/57396.gif,中国,猎豹汽车,5991
2016-05,47,https://i.img16888.com/carlogo75/57594.gif,中国,华泰,5539
2016-05,48,https://i.img16888.com/carlogo75/57756.gif,英国,路虎,5478
2016-05,49,https://i.img16888.com/carlogo75/57375.gif,中国,北汽昌河,5059
2016-05,50,https://i.img16888.com/carlogo75/126335.gif,中国,东风小康,4570
2016-05,51,https://i.img16888.com/carlogo75/57909.gif,日本,三菱,3962
2016-05,52,https://i.img16888.com/carlogo75/125802.gif,中国,纳智捷,3359
2016-05,53,https://i.img16888.com/carlogo75/126518.gif,中国,中国重汽,2469
2016-05,54,https://i.img16888.com/carlogo75/57404.gif,中国,野马汽车,2320
2016-05,55,https://i.img16888.com/carlogo75/124659.gif,中国,理念,1967
2016-05,56,https://i.img16888.com/carlogo75/57552.gif,中国,福田,1875
2016-05,57,https://i.img16888.com/carlogo75/57699.gif,法国,雷诺,1870
2016-05,58,https://i.img16888.com/carlogo75/57384.gif,中国,长城,1720
2016-05,59,https://i.img16888.com/carlogo75/126157.gif,中国,观致,1688
2016-05,60,https://i.img16888.com/carlogo75/126162.gif,中国,上汽大通MAXUS,1396
2016-05,61,https://i.img16888.com/carlogo75/126042.gif,法国,DS,1197
2016-05,62,https://i.img16888.com/carlogo75/126778.gif,中国,凯翼,928
2016-05,63,https://i.img16888.com/carlogo75/57490.gif,意大利,菲亚特,907
2016-05,64,https://i.img16888.com/carlogo75/124944.gif,中国,江铃,839
2016-05,65,https://i.img16888.com/carlogo75/58067.gif,日本,英菲尼迪,787
2016-05,66,https://i.img16888.com/carlogo75/57272.gif,中国,北京,723
2016-05,67,https://i.img16888.com/carlogo75/127041.gif,中国,知豆,548
2016-05,68,https://i.img16888.com/carlogo75/126528.gif,中国,福汽启腾,516
2016-05,69,https://i.img16888.com/carlogo75/126500.gif,中国,东风风度,463
2016-05,70,https://i.img16888.com/carlogo75/57970.gif,中国,威麟,297
2016-05,71,https://i.img16888.com/carlogo75/57645.gif,中国,开瑞,274
2016-05,72,https://i.img16888.com/carlogo75/126360.gif,中国,腾势,132
2016-05,73,https://i.img16888.com/carlogo75/126113.gif,中国,欧朗,94
2016-05,74,https://i.img16888.com/carlogo75/57601.gif,中国,广汽吉奥,73
2016-05,75,https://i.img16888.com/carlogo75/126663.gif,日本,五十铃,52
2016-05,76,https://i.img16888.com/carlogo75/126283.gif,中国,北汽制造,48
2016-06,1,https://i.img16888.com/carlogo75/57411.gif,德国,大众,217280
2016-06,2,https://i.img16888.com/carlogo75/58001.gif,韩国,现代,99181
2016-06,3,https://i.img16888.com/carlogo75/57354.gif,美国,别克,97266
2016-06,4,https://i.img16888.com/carlogo75/57305.gif,日本,本田,95788
2016-06,5,https://i.img16888.com/carlogo75/57864.gif,日本,日产,88670
2016-06,6,https://i.img16888.com/carlogo75/57500.gif,日本,丰田,88431
2016-06,7,https://i.img16888.com/carlogo75/125976.gif,中国,五菱汽车,76826
2016-06,8,https://i.img16888.com/carlogo75/57534.gif,美国,福特,75451
2016-06,9,https://i.img16888.com/carlogo75/126026.gif,中国,哈弗,57547
2016-06,10,https://i.img16888.com/carlogo75/57604.gif,中国,吉利汽车,46680
2016-06,11,https://i.img16888.com/carlogo75/57838.gif,韩国,起亚,45002
2016-06,12,https://i.img16888.com/carlogo75/57229.gif,德国,奥迪,44011
2016-06,13,https://i.img16888.com/carlogo75/57378.gif,中国,长安,42499
2016-06,14,https://i.img16888.com/carlogo75/58024.gif,美国,雪佛兰,40258
2016-06,15,https://i.img16888.com/carlogo75/57328.gif,中国,比亚迪,37711
2016-06,16,https://i.img16888.com/carlogo75/125808.gif,中国,宝骏,37438
2016-06,17,https://i.img16888.com/carlogo75/126292.gif,中国,长安欧尚,34714
2016-06,18,https://i.img16888.com/carlogo75/57563.gif,中国,广汽传祺,28598
2016-06,19,https://i.img16888.com/carlogo75/57279.gif,德国,奔驰,27693
2016-06,20,https://i.img16888.com/carlogo75/57823.gif,中国,奇瑞,26313
2016-06,21,https://i.img16888.com/carlogo75/57248.gif,德国,宝马,25693
2016-06,22,https://i.img16888.com/carlogo75/126169.gif,中国,北京汽车,25082
2016-06,23,https://i.img16888.com/carlogo75/57954.gif,捷克,斯柯达,24290
2016-06,24,https://i.img16888.com/carlogo75/57620.gif,中国,江汽集团,22538
2016-06,25,https://i.img16888.com/carlogo75/58044.gif,法国,雪铁龙,22290
2016-06,26,https://i.img16888.com/carlogo75/57338.gif,法国,标致,22000
2016-06,27,https://i.img16888.com/carlogo75/58085.gif,中国,众泰,19913
2016-06,28,https://i.img16888.com/carlogo75/126179.gif,中国,北汽威旺,18676
2016-06,29,https://i.img16888.com/carlogo75/126546.gif,中国,北汽幻速,17663
2016-06,30,https://i.img16888.com/carlogo75/57772.gif,日本,马自达,16724
2016-06,31,https://i.img16888.com/carlogo75/57636.gif,中国,金杯,16382
2016-06,32,https://i.img16888.com/carlogo75/57571.gif,中国,海马,15924
2016-06,33,https://i.img16888.com/carlogo75/126388.gif,中国,东风风行,15018
2016-06,34,https://i.img16888.com/carlogo75/57733.gif,日本,铃木,11930
2016-06,35,https://i.img16888.com/carlogo75/57891.gif,中国,荣威,11852
2016-06,36,https://i.img16888.com/carlogo75/58074.gif,中国,中华,11437
2016-06,37,https://i.img16888.com/carlogo75/57710.gif,中国,力帆汽车,11091
2016-06,38,https://i.img16888.com/carlogo75/126073.gif,中国,启辰,10491
2016-06,39,https://i.img16888.com/carlogo75/57612.gif,美国,Jeep,10445
2016-06,40,https://i.img16888.com/carlogo75/57474.gif,中国,东风风神,9581
2016-06,41,https://i.img16888.com/carlogo75/57651.gif,美国,凯迪拉克,8462
2016-06,42,https://i.img16888.com/carlogo75/57909.gif,日本,三菱,7560
2016-06,43,https://i.img16888.com/carlogo75/58064.gif,中国,一汽,7437
2016-06,44,https://i.img16888.com/carlogo75/57396.gif,中国,猎豹汽车,7282
2016-06,45,https://i.img16888.com/carlogo75/57375.gif,中国,北汽昌河,6775
2016-06,46,https://i.img16888.com/carlogo75/57765.gif,中国,名爵,6748
2016-06,47,https://i.img16888.com/carlogo75/57477.gif,中国,东南,6406
2016-06,48,https://i.img16888.com/carlogo75/57594.gif,中国,华泰,5557
2016-06,49,https://i.img16888.com/carlogo75/57301.gif,中国,奔腾,4637
2016-06,50,https://i.img16888.com/carlogo75/57756.gif,英国,路虎,3512
2016-06,51,https://i.img16888.com/carlogo75/126335.gif,中国,东风小康,3090
2016-06,52,https://i.img16888.com/carlogo75/125802.gif,中国,纳智捷,3006
2016-06,53,https://i.img16888.com/carlogo75/126518.gif,中国,中国重汽,2018
2016-06,54,https://i.img16888.com/carlogo75/57699.gif,法国,雷诺,1929
2016-06,55,https://i.img16888.com/carlogo75/57404.gif,中国,野马汽车,1819
2016-06,56,https://i.img16888.com/carlogo75/126162.gif,中国,上汽大通MAXUS,1792
2016-06,57,https://i.img16888.com/carlogo75/57552.gif,中国,福田,1757
2016-06,58,https://i.img16888.com/carlogo75/126157.gif,中国,观致,1705
2016-06,59,https://i.img16888.com/carlogo75/124944.gif,中国,江铃,1446
2016-06,60,https://i.img16888.com/carlogo75/127041.gif,中国,知豆,1260
2016-06,61,https://i.img16888.com/carlogo75/57384.gif,中国,长城,1172
2016-06,62,https://i.img16888.com/carlogo75/57490.gif,意大利,菲亚特,1088
2016-06,63,https://i.img16888.com/carlogo75/126042.gif,法国,DS,1023
2016-06,64,https://i.img16888.com/carlogo75/58067.gif,日本,英菲尼迪,881
2016-06,65,https://i.img16888.com/carlogo75/124659.gif,中国,理念,780
2016-06,66,https://i.img16888.com/carlogo75/126778.gif,中国,凯翼,733
2016-06,67,https://i.img16888.com/carlogo75/126500.gif,中国,东风风度,613
2016-06,68,https://i.img16888.com/carlogo75/57272.gif,中国,北京,530
2016-06,69,https://i.img16888.com/carlogo75/57584.gif,中国,红旗,376
2016-06,70,https://i.img16888.com/carlogo75/126528.gif,中国,福汽启腾,238
2016-06,71,https://i.img16888.com/carlogo75/57645.gif,中国,开瑞,204
2016-06,72,https://i.img16888.com/carlogo75/126759.gif,中国,华颂,202
2016-06,73,https://i.img16888.com/carlogo75/126663.gif,日本,五十铃,125
2016-06,74,https://i.img16888.com/carlogo75/57601.gif,中国,广汽吉奥,107
2016-06,75,https://i.img16888.com/carlogo75/126360.gif,中国,腾势,94
2016-06,76,https://i.img16888.com/carlogo75/126283.gif,中国,北汽制造,87
2016-06,77,https://i.img16888.com/carlogo75/57970.gif,中国,威麟,47
2016-06,78,https://i.img16888.com/carlogo75/126113.gif,中国,欧朗,6
2016-06,79,https://i.img16888.com/carlogo75/57487.gif,中国,永源,1
2016-07,1,https://i.img16888.com/carlogo75/57411.gif,德国,大众,197647
2016-07,2,https://i.img16888.com/carlogo75/57305.gif,日本,本田,104366
2016-07,3,https://i.img16888.com/carlogo75/57354.gif,美国,别克,87431
2016-07,4,https://i.img16888.com/carlogo75/57500.gif,日本,丰田,84202
2016-07,5,https://i.img16888.com/carlogo75/57534.gif,美国,福特,82699
2016-07,6,https://i.img16888.com/carlogo75/125976.gif,中国,五菱汽车,70701
2016-07,7,https://i.img16888.com/carlogo75/58001.gif,韩国,现代,70000
2016-07,8,https://i.img16888.com/carlogo75/57864.gif,日本,日产,68422
2016-07,9,https://i.img16888.com/carlogo75/126026.gif,中国,哈弗,60002
2016-07,10,https://i.img16888.com/carlogo75/57604.gif,中国,吉利汽车,48625
2016-07,11,https://i.img16888.com/carlogo75/57229.gif,德国,奥迪,43746
2016-07,12,https://i.img16888.com/carlogo75/57838.gif,韩国,起亚,41005
2016-07,13,https://i.img16888.com/carlogo75/125808.gif,中国,宝骏,35279
2016-07,14,https://i.img16888.com/carlogo75/58024.gif,美国,雪佛兰,34897
2016-07,15,https://i.img16888.com/carlogo75/57328.gif,中国,比亚迪,34225
2016-07,16,https://i.img16888.com/carlogo75/57378.gif,中国,长安,33359
2016-07,17,https://i.img16888.com/carlogo75/57823.gif,中国,奇瑞,30438
2016-07,18,https://i.img16888.com/carlogo75/57563.gif,中国,广汽传祺,30027
2016-07,19,https://i.img16888.com/carlogo75/126292.gif,中国,长安欧尚,27442
2016-07,20,https://i.img16888.com/carlogo75/57279.gif,德国,奔驰,25009
2016-07,21,https://i.img16888.com/carlogo75/57248.gif,德国,宝马,24802
2016-07,22,https://i.img16888.com/carlogo75/57954.gif,捷克,斯柯达,22670
2016-07,23,https://i.img16888.com/carlogo75/57772.gif,日本,马自达,21177
2016-07,24,https://i.img16888.com/carlogo75/58085.gif,中国,众泰,20453
2016-07,25,https://i.img16888.com/carlogo75/57338.gif,法国,标致,20007
2016-07,26,https://i.img16888.com/carlogo75/57620.gif,中国,江汽集团,19343
2016-07,27,https://i.img16888.com/carlogo75/126169.gif,中国,北京汽车,17846
2016-07,28,https://i.img16888.com/carlogo75/58044.gif,法国,雪铁龙,15765
2016-07,29,https://i.img16888.com/carlogo75/126546.gif,中国,北汽幻速,15576
2016-07,30,https://i.img16888.com/carlogo75/57891.gif,中国,荣威,14422
2016-07,31,https://i.img16888.com/carlogo75/57612.gif,美国,Jeep,13191
2016-07,32,https://i.img16888.com/carlogo75/126388.gif,中国,东风风行,13018
2016-07,33,https://i.img16888.com/carlogo75/126179.gif,中国,北汽威旺,10446
2016-07,34,https://i.img16888.com/carlogo75/57474.gif,中国,东风风神,10034
2016-07,35,https://i.img16888.com/carlogo75/57636.gif,中国,金杯,9698
2016-07,36,https://i.img16888.com/carlogo75/57571.gif,中国,海马,8571
2016-07,37,https://i.img16888.com/carlogo75/57651.gif,美国,凯迪拉克,8012
2016-07,38,https://i.img16888.com/carlogo75/57733.gif,日本,铃木,7784
2016-07,39,https://i.img16888.com/carlogo75/57710.gif,中国,力帆汽车,7465
2016-07,40,https://i.img16888.com/carlogo75/57477.gif,中国,东南,6753
2016-07,41,https://i.img16888.com/carlogo75/58064.gif,中国,一汽,6053
2016-07,42,https://i.img16888.com/carlogo75/126073.gif,中国,启辰,6019
2016-07,43,https://i.img16888.com/carlogo75/58074.gif,中国,中华,5870
2016-07,44,https://i.img16888.com/carlogo75/57594.gif,中国,华泰,5612
2016-07,45,https://i.img16888.com/carlogo75/57765.gif,中国,名爵,5596
2016-07,46,https://i.img16888.com/carlogo75/57396.gif,中国,猎豹汽车,5049
2016-07,47,https://i.img16888.com/carlogo75/126335.gif,中国,东风小康,4300
2016-07,48,https://i.img16888.com/carlogo75/57756.gif,英国,路虎,3638
2016-07,49,https://i.img16888.com/carlogo75/127041.gif,中国,知豆,2835
2016-07,50,https://i.img16888.com/carlogo75/57301.gif,中国,奔腾,2739
2016-07,51,https://i.img16888.com/carlogo75/57375.gif,中国,北汽昌河,2737
2016-07,52,https://i.img16888.com/carlogo75/57404.gif,中国,野马汽车,2400
2016-07,53,https://i.img16888.com/carlogo75/58067.gif,日本,英菲尼迪,2243
2016-07,54,https://i.img16888.com/carlogo75/124944.gif,中国,江铃,2125
2016-07,55,https://i.img16888.com/carlogo75/125802.gif,中国,纳智捷,2079
2016-07,56,https://i.img16888.com/carlogo75/126518.gif,中国,中国重汽,2007
2016-07,57,https://i.img16888.com/carlogo75/57552.gif,中国,福田,1872
2016-07,58,https://i.img16888.com/carlogo75/126162.gif,中国,上汽大通MAXUS,1654
2016-07,59,https://i.img16888.com/carlogo75/126157.gif,中国,观致,1572
2016-07,60,https://i.img16888.com/carlogo75/57699.gif,法国,雷诺,1505
2016-07,61,https://i.img16888.com/carlogo75/57490.gif,意大利,菲亚特,1475
2016-07,62,https://i.img16888.com/carlogo75/57909.gif,日本,三菱,1352
2016-07,63,https://i.img16888.com/carlogo75/57384.gif,中国,长城,1286
2016-07,64,https://i.img16888.com/carlogo75/126500.gif,中国,东风风度,746
2016-07,65,https://i.img16888.com/carlogo75/57584.gif,中国,红旗,717
2016-07,66,https://i.img16888.com/carlogo75/126042.gif,法国,DS,653
2016-07,67,https://i.img16888.com/carlogo75/57272.gif,中国,北京,627
2016-07,68,https://i.img16888.com/carlogo75/126778.gif,中国,凯翼,601
2016-07,69,https://i.img16888.com/carlogo75/57802.gif,日本,讴歌,519
2016-07,70,https://i.img16888.com/carlogo75/57645.gif,中国,开瑞,186
2016-07,71,https://i.img16888.com/carlogo75/126360.gif,中国,腾势,91
2016-07,72,https://i.img16888.com/carlogo75/126283.gif,中国,北汽制造,69
2016-07,73,https://i.img16888.com/carlogo75/57970.gif,中国,威麟,55
2016-07,74,https://i.img16888.com/carlogo75/126528.gif,中国,福汽启腾,49
2016-07,75,https://i.img16888.com/carlogo75/126663.gif,日本,五十铃,42
2016-07,76,https://i.img16888.com/carlogo75/124659.gif,中国,理念,5
2016-07,77,https://i.img16888.com/carlogo75/57895.gif,中国,瑞麒,1
2016-08,1,https://i.img16888.com/carlogo75/57411.gif,德国,大众,232790
2016-08,2,https://i.img16888.com/carlogo75/57354.gif,美国,别克,103169
2016-08,3,https://i.img16888.com/carlogo75/57305.gif,日本,本田,89778
2016-08,4,https://i.img16888.com/carlogo75/58001.gif,韩国,现代,82025
2016-08,5,https://i.img16888.com/carlogo75/57500.gif,日本,丰田,81922
2016-08,6,https://i.img16888.com/carlogo75/57864.gif,日本,日产,76716
2016-08,7,https://i.img16888.com/carlogo75/125976.gif,中国,五菱汽车,75233
2016-08,8,https://i.img16888.com/carlogo75/57534.gif,美国,福特,72373
2016-08,9,https://i.img16888.com/carlogo75/126026.gif,中国,哈弗,63983
2016-08,10,https://i.img16888.com/carlogo75/57378.gif,中国,长安,57433
2016-08,11,https://i.img16888.com/carlogo75/57604.gif,中国,吉利汽车,53529
2016-08,12,https://i.img16888.com/carlogo75/57229.gif,德国,奥迪,45512
2016-08,13,https://i.img16888.com/carlogo75/125808.gif,中国,宝骏,44944
2016-08,14,https://i.img16888.com/carlogo75/58024.gif,美国,雪佛兰,43589
2016-08,15,https://i.img16888.com/carlogo75/57838.gif,韩国,起亚,42091
2016-08,16,https://i.img16888.com/carlogo75/57328.gif,中国,比亚迪,38290
2016-08,17,https://i.img16888.com/carlogo75/57823.gif,中国,奇瑞,35236
2016-08,18,https://i.img16888.com/carlogo75/126292.gif,中国,长安欧尚,30815
2016-08,19,https://i.img16888.com/carlogo75/57563.gif,中国,广汽传祺,30077
2016-08,20,https://i.img16888.com/carlogo75/57248.gif,德国,宝马,28124
2016-08,21,https://i.img16888.com/carlogo75/57954.gif,捷克,斯柯达,27300
2016-08,22,https://i.img16888.com/carlogo75/58085.gif,中国,众泰,26695
2016-08,23,https://i.img16888.com/carlogo75/57279.gif,德国,奔驰,25205
2016-08,24,https://i.img16888.com/carlogo75/57772.gif,日本,马自达,23995
2016-08,25,https://i.img16888.com/carlogo75/57338.gif,法国,标致,21381
2016-08,26,https://i.img16888.com/carlogo75/57891.gif,中国,荣威,20812
2016-08,27,https://i.img16888.com/carlogo75/126169.gif,中国,北京汽车,18205
2016-08,28,https://i.img16888.com/carlogo75/126388.gif,中国,东风风行,18018
2016-08,29,https://i.img16888.com/carlogo75/57620.gif,中国,江汽集团,17590
2016-08,30,https://i.img16888.com/carlogo75/126546.gif,中国,北汽幻速,17386
2016-08,31,https://i.img16888.com/carlogo75/58044.gif,法国,雪铁龙,17018
2016-08,32,https://i.img16888.com/carlogo75/57571.gif,中国,海马,12591
2016-08,33,https://i.img16888.com/carlogo75/57612.gif,美国,Jeep,11467
2016-08,34,https://i.img16888.com/carlogo75/57636.gif,中国,金杯,11186
2016-08,35,https://i.img16888.com/carlogo75/57474.gif,中国,东风风神,10550
2016-08,36,https://i.img16888.com/carlogo75/126179.gif,中国,北汽威旺,9848
2016-08,37,https://i.img16888.com/carlogo75/126778.gif,中国,凯翼,9780
2016-08,38,https://i.img16888.com/carlogo75/58074.gif,中国,中华,9562
2016-08,39,https://i.img16888.com/carlogo75/57651.gif,美国,凯迪拉克,8804
2016-08,40,https://i.img16888.com/carlogo75/57733.gif,日本,铃木,8448
2016-08,41,https://i.img16888.com/carlogo75/57477.gif,中国,东南,7788
2016-08,42,https://i.img16888.com/carlogo75/126073.gif,中国,启辰,7291
2016-08,43,https://i.img16888.com/carlogo75/58064.gif,中国,一汽,6735
2016-08,44,https://i.img16888.com/carlogo75/57765.gif,中国,名爵,6306
2016-08,45,https://i.img16888.com/carlogo75/57710.gif,中国,力帆汽车,5959
2016-08,46,https://i.img16888.com/carlogo75/57396.gif,中国,猎豹汽车,5882
2016-08,47,https://i.img16888.com/carlogo75/57594.gif,中国,华泰,5070
2016-08,48,https://i.img16888.com/carlogo75/57301.gif,中国,奔腾,4597
2016-08,49,https://i.img16888.com/carlogo75/57756.gif,英国,路虎,4458
2016-08,50,https://i.img16888.com/carlogo75/126335.gif,中国,东风小康,4368
2016-08,51,https://i.img16888.com/carlogo75/125802.gif,中国,纳智捷,3233
2016-08,52,https://i.img16888.com/carlogo75/124944.gif,中国,江铃,2714
2016-08,53,https://i.img16888.com/carlogo75/126518.gif,中国,中国重汽,2606
2016-08,54,https://i.img16888.com/carlogo75/57375.gif,中国,北汽昌河,2397
2016-08,55,https://i.img16888.com/carlogo75/57909.gif,日本,三菱,2377
2016-08,56,https://i.img16888.com/carlogo75/57552.gif,中国,福田,2293
2016-08,57,https://i.img16888.com/carlogo75/57404.gif,中国,野马汽车,2262
2016-08,58,https://i.img16888.com/carlogo75/57272.gif,中国,北京,2087
2016-08,59,https://i.img16888.com/carlogo75/58067.gif,日本,英菲尼迪,2021
