年月,排名,国别,品牌名称,销量,占品牌份额
2016-09,4,韩国,现代,104190,4.69%
2016-09,5,日本,日产,104048,4.68%
2016-09,6,美国,福特,95739,4.31%
2016-09,7,日本,丰田,91941,4.14%
2016-09,8,中国,哈弗,87627,3.94%
2016-09,9,中国,长安,84314,3.79%
2016-09,10,中国,五菱汽车,82690,3.72%
2016-09,11,中国,吉利汽车,76796,3.46%
2016-09,12,中国,宝骏,70081,3.15%
2016-09,13,韩国,起亚,55002,2.48%
2016-09,14,美国,雪佛兰,51078,2.3%
2016-09,15,德国,奥迪,46075,2.07%
2016-09,16,中国,比亚迪,45899,2.07%
2016-09,17,中国,奇瑞,44519,2%
2016-09,18,中国,江汽集团,38520,1.73%
2016-09,19,中国,广汽传祺,37121,1.67%
2016-09,20,中国,长安欧尚,34842,1.57%
2016-09,21,捷克,斯柯达,32608,1.47%
2016-09,22,德国,宝马,30709,1.38%
2016-09,23,日本,马自达,30386,1.37%
2016-09,24,中国,众泰,30152,1.36%
2016-09,25,法国,标致,28017,1.26%
2016-09,26,中国,荣威,27301,1.23%
2016-09,27,中国,北京汽车,25357,1.14%
2016-09,28,德国,奔驰,24333,1.1%
2016-09,29,中国,东风风行,22222,1%
2016-09,30,法国,雪铁龙,20839,0.94%
2016-09,31,中国,北汽幻速,20029,0.9%
2016-09,32,中国,海马,18725,0.84%
2016-09,33,中国,北汽威旺,16152,0.73%
2016-09,34,中国,东风风神,16140,0.73%
2016-09,35,中国,金杯,14197,0.64%
2016-09,36,美国,Jeep,13766,0.62%
2016-09,37,中国,中华,13427,0.6%
2016-09,38,中国,东风风光,13022,0.59%
2016-09,39,中国,启辰,12356,0.56%
2016-09,40,美国,凯迪拉克,11602,0.52%
2016-09,41,日本,铃木,11447,0.52%
2016-09,42,中国,一汽,10888,0.49%
2016-09,43,中国,东南,10319,0.46%
2016-09,44,中国,力帆汽车,9324,0.42%
2016-09,45,中国,猎豹汽车,8661,0.39%
2016-09,46,中国,名爵,8017,0.36%
2016-09,47,中国,奔腾,7045,0.32%
2016-09,48,瑞典,沃尔沃,6873,0.31%
2016-09,49,中国,凯翼,6089,0.27%
2016-09,50,中国,华泰,5889,0.27%
2016-09,51,英国,路虎,5267,0.24%
2016-09,52,中国,北京,5114,0.23%
2016-09,53,中国,东风小康,5084,0.23%
2016-09,54,中国,北汽昌河,4868,0.22%
2016-09,55,日本,三菱,4735,0.21%
2016-09,56,中国,纳智捷,3997,0.18%
2016-09,57,中国,江铃,3571,0.16%
2016-09,58,法国,雷诺,3068,0.14%
2016-09,59,中国,野马汽车,3035,0.14%
2016-09,60,中国,福田,2762,0.12%
2016-09,61,中国,中国重汽,2745,0.12%
2016-09,62,中国,观致,2516,0.11%
2016-09,63,日本,英菲尼迪,2230,0.1%
2016-09,64,中国,长城,1902,0.09%
2016-09,65,中国,上汽大通MAXUS,1804,0.08%
2016-09,66,法国,DS,1524,0.07%
2016-09,67,英国,捷豹,1272,0.06%
2016-09,68,日本,讴歌,1160,0.05%
2016-09,69,中国,知豆,898,0.04%
2016-09,70,中国,东风,800,0.04%
2016-09,71,中国,福汽启腾,792,0.04%
2016-09,72,中国,东风风度,742,0.03%
2016-09,73,意大利,菲亚特,487,0.02%
2016-09,74,中国,红旗,412,0.02%
2016-09,75,中国,开瑞,263,0.01%
2016-09,76,中国,华颂,254,0.01%
2016-09,77,日本,五十铃,215,0.01%
2016-09,78,中国,腾势,147,0.01%
2016-09,79,中国,全球鹰,136,0.01%
2016-09,80,中国,北汽制造,94,-
2016-09,81,中国,广汽吉奥,15,-
2016-10,1,德国,大众,285919,12.44%
2016-10,2,美国,别克,114125,4.97%
2016-10,3,日本,本田,107316,4.67%
2016-10,4,日本,日产,104187,4.53%
2016-10,5,中国,吉利汽车,96306,4.19%
2016-10,6,中国,哈弗,94005,4.09%
2016-10,7,中国,五菱汽车,93606,4.07%
2016-10,8,美国,福特,87898,3.82%
2016-10,9,中国,宝骏,86510,3.76%
2016-10,10,中国,长安,84230,3.66%
2016-10,11,韩国,现代,84113,3.66%
2016-10,12,日本,丰田,79585,3.46%
2016-10,13,韩国,起亚,70007,3.05%
2016-10,14,美国,雪佛兰,56289,2.45%
2016-10,15,中国,奇瑞,50668,2.2%
2016-10,16,中国,比亚迪,50331,2.19%
2016-10,17,德国,奥迪,43193,1.88%
2016-10,18,中国,广汽传祺,39776,1.73%
2016-10,19,中国,长安欧尚,37458,1.63%
2016-10,20,法国,标致,34332,1.49%
2016-10,21,捷克,斯柯达,34009,1.48%
2016-10,22,中国,江汽集团,33768,1.47%
2016-10,23,中国,荣威,33102,1.44%
2016-10,24,中国,众泰,30556,1.33%
2016-10,25,日本,马自达,29387,1.28%
2016-10,26,中国,北京汽车,26951,1.17%
2016-10,27,中国,东风风行,26359,1.15%
2016-10,28,德国,宝马,25276,1.1%
2016-10,29,中国,北汽幻速,25115,1.09%
2016-10,30,德国,奔驰,24279,1.06%
2016-10,31,中国,海马,22581,0.98%
2016-10,32,法国,雪铁龙,20007,0.87%
2016-10,33,中国,金杯,17849,0.78%
2016-10,34,中国,东风风神,16166,0.7%
2016-10,35,中国,北汽威旺,15314,0.67%
2016-10,36,中国,东风风光,14382,0.63%
2016-10,37,中国,中华,13891,0.6%
2016-10,38,美国,凯迪拉克,13503,0.59%
2016-10,39,日本,铃木,12599,0.55%
2016-10,40,美国,Jeep,12390,0.54%
2016-10,41,中国,奔腾,11647,0.51%
2016-10,42,中国,东南,10813,0.47%
2016-10,43,中国,启辰,9160,0.4%
2016-10,44,中国,力帆汽车,8966,0.39%
2016-10,45,中国,猎豹汽车,8533,0.37%
2016-10,46,日本,三菱,7901,0.34%
2016-10,47,中国,江铃,7421,0.32%
2016-10,48,中国,名爵,7136,0.31%
2016-10,49,中国,北汽昌河,7092,0.31%
2016-10,50,中国,凯翼,7032,0.31%
2016-10,51,中国,一汽,6999,0.3%
2016-10,52,瑞典,沃尔沃,5982,0.26%
2016-10,53,中国,北京,5157,0.22%
2016-10,54,中国,华泰,5120,0.22%
2016-10,55,英国,路虎,5031,0.22%
2016-10,56,法国,雷诺,4006,0.17%
2016-10,57,中国,纳智捷,3564,0.16%
2016-10,58,中国,福田,2868,0.12%
2016-10,59,中国,中国重汽,2866,0.12%
2016-10,60,中国,东风小康,2839,0.12%
2016-10,61,中国,野马汽车,2803,0.12%
2016-10,62,中国,观致,2610,0.11%
2016-10,63,中国,长城,2420,0.11%
2016-10,64,日本,英菲尼迪,2332,0.1%
2016-10,65,中国,上汽大通MAXUS,1647,0.07%
2016-10,66,法国,DS,1354,0.06%
2016-10,67,英国,捷豹,1292,0.06%
2016-10,68,日本,讴歌,1236,0.05%
2016-10,69,中国,东风,1101,0.05%
2016-10,70,中国,知豆,1002,0.04%
2016-10,71,中国,开瑞,935,0.04%
2016-10,72,中国,华颂,567,0.02%
2016-10,73,中国,红旗,420,0.02%
2016-10,74,中国,东风风度,402,0.02%
2016-10,75,中国,福汽启腾,179,0.01%
2016-10,76,日本,五十铃,160,0.01%
2016-10,77,意大利,菲亚特,148,0.01%
2016-10,78,中国,腾势,143,0.01%
2016-10,79,中国,欧朗,29,-
2016-10,80,中国,北汽制造,13,-
2016-10,81,中国,理念,6,-
2016-10,82,中国,广汽吉奥,2,-
2016-11,1,德国,大众,289021,11.33%
2016-11,2,日本,本田,127612,5%
2016-11,3,韩国,现代,126958,4.98%
2016-11,4,日本,日产,122658,4.81%
2016-11,5,美国,别克,122504,4.8%
2016-11,6,中国,哈弗,117161,4.59%
2016-11,7,日本,丰田,107559,4.22%
2016-11,8,中国,五菱汽车,105369,4.13%
2016-11,9,中国,吉利汽车,102515,4.02%
2016-11,10,美国,福特,100005,3.92%
2016-11,11,中国,宝骏,91438,3.58%
2016-11,12,韩国,起亚,79504,3.12%
2016-11,13,中国,长安,74481,2.92%
2016-11,14,中国,奇瑞,61485,2.41%
2016-11,15,美国,雪佛兰,61162,2.4%
2016-11,16,德国,奥迪,54789,2.15%
2016-11,17,中国,比亚迪,54146,2.12%
2016-11,18,中国,广汽传祺,38585,1.51%
2016-11,19,中国,众泰,37875,1.48%
2016-11,20,法国,标致,37073,1.45%
2016-11,21,中国,荣威,34807,1.36%
2016-11,22,捷克,斯柯达,33580,1.32%
2016-11,23,中国,长安欧尚,33064,1.3%
2016-11,24,中国,江汽集团,31127,1.22%
2016-11,25,德国,宝马,31125,1.22%
2016-11,26,日本,马自达,30493,1.2%
2016-11,27,德国,奔驰,29394,1.15%
2016-11,28,中国,北京汽车,25476,1%
2016-11,29,中国,北汽幻速,25324,0.99%
2016-11,30,中国,东风风行,24917,0.98%
2016-11,31,中国,海马,21954,0.86%
2016-11,32,法国,雪铁龙,20362,0.8%
2016-11,33,美国,Jeep,16175,0.63%
2016-11,34,中国,北汽威旺,15903,0.62%
2016-11,35,中国,东风风光,15575,0.61%
2016-11,36,日本,铃木,15337,0.6%
2016-11,37,中国,东风风神,14647,0.57%
2016-11,38,中国,金杯,13633,0.53%
2016-11,39,美国,凯迪拉克,13606,0.53%
2016-11,40,中国,奔腾,13155,0.52%
2016-11,41,中国,东南,12863,0.5%
2016-11,42,中国,力帆汽车,12675,0.5%
2016-11,43,中国,一汽,12233,0.48%
2016-11,44,中国,中华,12010,0.47%
2016-11,45,中国,启辰,11006,0.43%
2016-11,46,日本,三菱,10115,0.4%
2016-11,47,中国,江铃,9271,0.36%
2016-11,48,中国,北汽昌河,8854,0.35%
2016-11,49,中国,猎豹汽车,8136,0.32%
2016-11,50,中国,名爵,7551,0.3%
2016-11,51,瑞典,沃尔沃,7170,0.28%
2016-11,52,中国,凯翼,6223,0.24%
2016-11,53,法国,雷诺,5513,0.22%
2016-11,54,中国,华泰,5454,0.21%
2016-11,55,英国,路虎,5366,0.21%
2016-11,56,中国,东风小康,4852,0.19%
2016-11,57,中国,北京,4850,0.19%
2016-11,58,中国,观致,4029,0.16%
2016-11,59,中国,福田,3129,0.12%
2016-11,60,中国,纳智捷,2994,0.12%
2016-11,61,中国,野马汽车,2888,0.11%
2016-11,62,中国,开瑞,2750,0.11%
2016-11,63,日本,英菲尼迪,2661,0.1%
2016-11,64,中国,中国重汽,2657,0.1%
2016-11,65,中国,长城,2612,0.1%
2016-11,66,中国,上汽大通MAXUS,2180,0.09%
2016-11,67,英国,捷豹,1462,0.06%
2016-11,68,中国,华颂,1433,0.06%
2016-11,69,中国,东风,1405,0.06%
2016-11,70,日本,讴歌,1301,0.05%
2016-11,71,法国,DS,1255,0.05%
2016-11,72,中国,东风风度,741,0.03%
2016-11,73,中国,知豆,603,0.02%
2016-11,74,中国,红旗,453,0.02%
2016-11,75,中国,福汽启腾,405,0.02%
2016-11,76,意大利,菲亚特,403,0.02%
2016-11,77,日本,五十铃,235,0.01%
2016-11,78,中国,腾势,221,0.01%
2016-11,79,中国,北汽制造,99,-
2016-11,80,中国,威麟,55,-
2016-11,81,中国,广汽吉奥,3,-
2016-11,82,中国,理念,2,-
2016-12,1,德国,大众,259277,9.87%
2016-12,2,韩国,现代,146008,5.56%
2016-12,3,中国,哈弗,136522,5.2%
2016-12,4,日本,本田,133225,5.07%
2016-12,5,中国,五菱汽车,128441,4.89%
2016-12,6,美国,别克,123278,4.69%
2016-12,7,日本,日产,109982,4.19%
2016-12,8,中国,吉利汽车,108328,4.12%
2016-12,9,中国,宝骏,101246,3.85%
2016-12,10,美国,福特,98270,3.74%
2016-12,11,日本,丰田,92019,3.5%
2016-12,12,韩国,起亚,76802,2.92%
2016-12,13,美国,雪佛兰,73902,2.81%
2016-12,14,中国,长安,65887,2.51%
2016-12,15,中国,奇瑞,64203,2.44%
2016-12,16,中国,比亚迪,55486,2.11%
2016-12,17,法国,标致,47124,1.79%
2016-12,18,中国,荣威,39391,1.5%
2016-12,19,中国,江汽集团,36929,1.41%
2016-12,20,中国,广汽传祺,36064,1.37%
2016-12,21,德国,奔驰,34582,1.32%
2016-12,22,中国,众泰,33143,1.26%
2016-12,23,中国,北汽幻速,32468,1.24%
2016-12,24,法国,雪铁龙,31961,1.22%
2016-12,25,中国,长安欧尚,31700,1.21%
2016-12,26,捷克,斯柯达,28022,1.07%
2016-12,27,德国,奥迪,27063,1.03%
2016-12,28,德国,宝马,26461,1.01%
2016-12,29,中国,海马,26132,0.99%
2016-12,30,中国,北汽威旺,23157,0.88%
2016-12,31,中国,北京汽车,23090,0.88%
2016-12,32,日本,马自达,22010,0.84%
2016-12,33,中国,东风风行,21733,0.83%
2016-12,34,中国,东南,17532,0.67%
2016-12,35,中国,力帆汽车,17527,0.67%
2016-12,36,日本,铃木,17120,0.65%
2016-12,37,中国,东风风光,17078,0.65%
2016-12,38,中国,东风风神,16259,0.62%
2016-12,39,中国,金杯,15540,0.59%
2016-12,40,美国,凯迪拉克,15108,0.57%
2016-12,41,中国,启辰,14902,0.57%
2016-12,42,美国,Jeep,14557,0.55%
2016-12,43,中国,中华,13394,0.51%
2016-12,44,中国,北京,11831,0.45%
2016-12,45,日本,三菱,11399,0.43%
2016-12,46,中国,江铃,10451,0.4%
2016-12,47,中国,北汽昌河,9990,0.38%
2016-12,48,中国,一汽,9355,0.36%
2016-12,49,中国,猎豹汽车,9270,0.35%
2016-12,50,中国,野马汽车,9141,0.35%
2016-12,51,中国,华泰,8058,0.31%
2016-12,52,瑞典,沃尔沃,7783,0.3%
2016-12,53,中国,名爵,7588,0.29%
2016-12,54,英国,路虎,6566,0.25%
2016-12,55,法国,雷诺,6021,0.23%
2016-12,56,中国,开瑞,5892,0.22%
2016-12,57,德国,宝沃,5556,0.21%
2016-12,58,中国,奔腾,5152,0.2%
2016-12,59,中国,东风小康,4838,0.18%
2016-12,60,中国,凯翼,4476,0.17%
2016-12,61,中国,观致,4218,0.16%
2016-12,62,中国,北汽新能源,4128,0.16%
2016-12,63,中国,比速汽车,3885,0.15%
2016-12,64,中国,纳智捷,3220,0.12%
2016-12,65,中国,福田,3079,0.12%
2016-12,66,日本,英菲尼迪,2972,0.11%
2016-12,67,中国,中国重汽,2806,0.11%
2016-12,68,中国,长城,2106,0.08%
2016-12,69,日本,讴歌,1811,0.07%
2016-12,70,中国,上汽大通MAXUS,1789,0.07%
2016-12,71,英国,捷豹,1618,0.06%
2016-12,72,法国,DS,1564,0.06%
2016-12,73,中国,知豆,1347,0.05%
2016-12,74,中国,红旗,1001,0.04%
2016-12,75,中国,福汽启腾,939,0.04%
2016-12,76,中国,全球鹰,758,0.03%
2016-12,77,中国,华颂,751,0.03%
2016-12,78,中国,东风风度,729,0.03%
2016-12,79,中国,腾势,646,0.02%
2016-12,80,意大利,菲亚特,529,0.02%
2016-12,81,日本,五十铃,501,0.02%
2016-12,82,中国,东风,467,0.02%
2016-12,83,中国,威麟,217,0.01%
2016-12,84,中国,瑞麒,169,0.01%
2016-12,85,中国,北汽制造,75,-
2016-12,86,中国,欧朗,40,-
2016-12,87,中国,永源,1,-
2016-12,88,中国,理念,1,-
2017-01,1,德国,大众,321221,14.67%
2017-01,2,美国,别克,117254,5.35%
2017-01,3,中国,吉利汽车,102706,4.69%
2017-01,4,日本,丰田,100493,4.59%
2017-01,5,日本,本田,99935,4.56%
2017-01,6,中国,五菱汽车,87451,3.99%
2017-01,7,日本,日产,81665,3.73%
2017-01,8,中国,哈弗,81533,3.72%
2017-01,9,中国,长安,80873,3.69%
2017-01,10,中国,宝骏,76932,3.51%
2017-01,11,韩国,现代,76514,3.49%
2017-01,12,美国,福特,69604,3.18%
2017-01,13,中国,长安欧尚,56490,2.58%
2017-01,14,德国,奥迪,51069,2.33%
2017-01,15,美国,雪佛兰,46305,2.11%
2017-01,16,中国,广汽传祺,46273,2.11%
2017-01,17,德国,奔驰,42077,1.92%
2017-01,18,中国,奇瑞,40422,1.85%
2017-01,19,捷克,斯柯达,34809,1.59%
2017-01,20,德国,宝马,31586,1.44%
2017-01,21,中国,荣威,31241,1.43%
2017-01,22,韩国,起亚,30080,1.37%
2017-01,23,中国,江汽集团,30007,1.37%
2017-01,24,中国,比亚迪,28687,1.31%
2017-01,25,日本,马自达,27912,1.27%
2017-01,26,中国,东风风光,25586,1.17%
2017-01,27,中国,东风风行,25009,1.14%
2017-01,28,中国,东风风神,23047,1.05%
2017-01,29,中国,北汽幻速,21934,1%
2017-01,30,中国,海马,21597,0.99%
2017-01,31,法国,标致,21024,0.96%
2017-01,32,中国,众泰,18858,0.86%
2017-01,33,中国,金杯,16808,0.77%
2017-01,34,美国,凯迪拉克,16216,0.74%
2017-01,35,美国,Jeep,14546,0.66%
2017-01,36,中国,奔腾,12452,0.57%
2017-01,37,中国,启辰,11588,0.53%
2017-01,38,中国,东南,11493,0.52%
2017-01,39,日本,铃木,9882,0.45%
2017-01,40,中国,华泰,9556,0.44%
2017-01,41,中国,北京汽车,9513,0.43%
2017-01,42,中国,名爵,9027,0.41%
2017-01,43,中国,猎豹汽车,8979,0.41%
2017-01,44,法国,雷诺,8408,0.38%
2017-01,45,中国,一汽,8359,0.38%
2017-01,46,法国,雪铁龙,8200,0.37%
2017-01,47,中国,江铃,8195,0.37%
2017-01,48,日本,三菱,8178,0.37%
2017-01,49,瑞典,沃尔沃,6634,0.3%
2017-01,50,中国,凯翼,6006,0.27%
2017-01,51,中国,北汽威旺,5640,0.26%
2017-01,52,中国,开瑞,5055,0.23%
2017-01,53,中国,北汽昌河,4233,0.19%
2017-01,54,中国,东风小康,3574,0.16%
2017-01,55,中国,中华,3492,0.16%
2017-01,56,德国,宝沃,3075,0.14%
2017-01,57,中国,纳智捷,3007,0.14%
2017-01,58,中国,比速汽车,2926,0.13%
2017-01,59,中国,福田,2804,0.13%
2017-01,60,英国,路虎,2698,0.12%
2017-01,61,中国,北京,2458,0.11%
2017-01,62,中国,力帆汽车,2317,0.11%
2017-01,63,日本,英菲尼迪,2274,0.1%
2017-01,64,中国,上汽大通MAXUS,2122,0.1%
2017-01,65,中国,中国重汽,1282,0.06%
2017-01,66,中国,观致,1217,0.06%
2017-01,67,中国,东风风度,1032,0.05%
2017-01,68,法国,DS,1029,0.05%
2017-01,69,英国,捷豹,1000,0.05%
2017-01,70,中国,野马汽车,961,0.04%
2017-01,71,中国,北汽新能源,724,0.03%
2017-01,72,中国,福汽启腾,682,0.03%
2017-01,73,意大利,菲亚特,602,0.03%
2017-01,74,中国,长城,525,0.02%
2017-01,75,日本,讴歌,455,0.02%
2017-01,76,中国,红旗,390,0.02%
2017-01,77,日本,五十铃,199,0.01%
2017-01,78,中国,北汽制造,15,-
2017-01,79,中国,华颂,1,-
2017-02,1,德国,大众,173255,11.05%
2017-02,2,中国,吉利汽车,89030,5.68%
2017-02,3,日本,丰田,80551,5.14%
2017-02,4,日本,本田,75104,4.79%
2017-02,5,中国,宝骏,70198,4.48%
2017-02,6,美国,别克,68078,4.34%
2017-02,7,中国,哈弗,66882,4.27%
2017-02,8,中国,五菱汽车,65465,4.18%
2017-02,9,中国,长安,60348,3.85%
2017-02,10,韩国,现代,60076,3.83%
2017-02,11,日本,日产,53524,3.41%
2017-02,12,美国,福特,51726,3.3%
2017-02,13,中国,长安欧尚,44379,2.83%
2017-02,14,德国,奔驰,33862,2.16%
2017-02,15,韩国,起亚,31146,1.99%
2017-02,16,美国,雪佛兰,29416,1.88%
2017-02,17,中国,奇瑞,29360,1.87%
2017-02,18,德国,奥迪,28694,1.83%
2017-02,19,德国,宝马,26287,1.68%
2017-02,20,中国,广汽传祺,25797,1.65%
2017-02,21,中国,东风风光,24795,1.58%
2017-02,22,中国,比亚迪,23510,1.5%
2017-02,23,日本,马自达,20540,1.31%
2017-02,24,捷克,斯柯达,19292,1.23%
2017-02,25,中国,众泰,19089,1.22%
2017-02,26,中国,东风风行,18369,1.17%
2017-02,27,中国,北汽幻速,18205,1.16%
2017-02,28,中国,荣威,14286,0.91%
2017-02,29,中国,海马,13624,0.87%
2017-02,30,美国,Jeep,13428,0.86%
2017-02,31,中国,江汽集团,12771,0.81%
2017-02,32,美国,凯迪拉克,12021,0.77%
2017-02,33,中国,金杯,11967,0.76%
2017-02,34,中国,东南,11183,0.71%
2017-02,35,中国,东风风神,10146,0.65%
2017-02,36,中国,猎豹汽车,9684,0.62%
2017-02,37,中国,一汽,9463,0.6%
2017-02,38,法国,标致,8399,0.54%
2017-02,39,中国,启辰,8381,0.53%
2017-02,40,中国,北汽威旺,8016,0.51%
2017-02,41,中国,中华,7689,0.49%
2017-02,42,中国,北京汽车,7630,0.49%
2017-02,43,日本,铃木,7461,0.48%
2017-02,44,日本,三菱,7115,0.45%
2017-02,45,中国,名爵,7104,0.45%
2017-02,46,法国,雪铁龙,6324,0.4%
2017-02,47,中国,华泰,5929,0.38%
2017-02,48,中国,江铃,5837,0.37%
2017-02,49,法国,雷诺,5781,0.37%
2017-02,50,瑞典,沃尔沃,4726,0.3%
2017-02,51,中国,凯翼,4625,0.3%
2017-02,52,英国,路虎,4424,0.28%
2017-02,53,中国,开瑞,3619,0.23%
2017-02,54,中国,北汽昌河,3269,0.21%
2017-02,55,中国,东风小康,3156,0.2%
2017-02,56,中国,奔腾,3110,0.2%
2017-02,57,中国,比速汽车,3048,0.19%
2017-02,58,中国,力帆汽车,2940,0.19%
2017-02,59,中国,北汽新能源,2800,0.18%
2017-02,60,中国,野马汽车,2543,0.16%
2017-02,61,中国,福田,2419,0.15%
2017-02,62,中国,理念,2388,0.15%
2017-02,63,德国,宝沃,2260,0.14%
2017-02,64,中国,北京,2169,0.14%
2017-02,65,中国,上汽大通MAXUS,1387,0.09%
2017-02,66,日本,英菲尼迪,1188,0.08%
2017-02,67,中国,纳智捷,1085,0.07%
2017-02,68,中国,中国重汽,1052,0.07%
2017-02,69,中国,观致,907,0.06%
2017-02,70,英国,捷豹,844,0.05%
2017-02,71,中国,长城,814,0.05%
2017-02,72,中国,福汽启腾,390,0.02%
2017-02,73,法国,DS,343,0.02%
2017-02,74,日本,五十铃,272,0.02%
2017-02,75,中国,红旗,238,0.02%
2017-02,76,中国,东风风度,202,0.01%
2017-02,77,意大利,菲亚特,91,0.01%
2017-02,78,中国,腾势,73,-
2017-02,79,中国,北汽制造,12,-
2017-02,80,中国,华颂,1,-
2017-03,1,德国,大众,254347,12.27%
2017-03,2,日本,本田,120543,5.81%
2017-03,3,中国,五菱汽车,109095,5.26%
2017-03,4,日本,丰田,107630,5.19%
2017-03,5,美国,别克,92224,4.45%
2017-03,6,日本,日产,87816,4.24%
2017-03,7,中国,吉利汽车,87135,4.2%
2017-03,8,美国,福特,84080,4.06%
2017-03,9,中国,宝骏,78896,3.81%
2017-03,10,中国,长安,78459,3.78%
2017-03,11,中国,哈弗,73242,3.53%
2017-03,12,韩国,现代,56026,2.7%
2017-03,13,中国,长安欧尚,52691,2.54%
2017-03,14,中国,广汽传祺,42590,2.05%
2017-03,15,德国,奥迪,41506,2%
2017-03,16,中国,比亚迪,38484,1.86%
2017-03,17,美国,雪佛兰,37021,1.79%
2017-03,18,中国,荣威,34020,1.64%
2017-03,19,中国,奇瑞,33992,1.64%
2017-03,20,德国,宝马,32279,1.56%
2017-03,21,日本,马自达,31339,1.51%
2017-03,22,德国,奔驰,31042,1.5%
2017-03,23,中国,东风风光,28705,1.38%
2017-03,24,中国,北汽幻速,25979,1.25%
2017-03,25,捷克,斯柯达,22691,1.09%
2017-03,26,中国,东风风行,22268,1.07%
2017-03,27,法国,标致,21248,1.02%
2017-03,28,美国,Jeep,20721,1%
2017-03,29,中国,众泰,18275,0.88%
2017-03,30,中国,江汽集团,17906,0.86%
2017-03,31,日本,铃木,16896,0.82%
2017-03,32,韩国,起亚,16006,0.77%
2017-03,33,中国,海马,13635,0.66%
2017-03,34,中国,启辰,11370,0.55%
2017-03,35,中国,东南,11318,0.55%
2017-03,36,美国,凯迪拉克,11281,0.54%
2017-03,37,日本,三菱,11017,0.53%
2017-03,38,中国,力帆汽车,10986,0.53%
2017-03,39,中国,猎豹汽车,10834,0.52%
2017-03,40,中国,名爵,10654,0.51%
2017-03,41,中国,金杯,10600,0.51%
2017-03,42,中国,北京汽车,10027,0.48%
2017-03,43,法国,雪铁龙,9497,0.46%
2017-03,44,中国,华泰,9490,0.46%
2017-03,45,中国,北汽威旺,9434,0.46%
2017-03,46,中国,中华,8707,0.42%
2017-03,47,中国,东风风神,8665,0.42%
2017-03,48,中国,一汽,8172,0.39%
2017-03,49,中国,开瑞,7346,0.35%
2017-03,50,中国,北汽昌河,6545,0.32%
2017-03,51,中国,江铃,6505,0.31%
2017-03,52,中国,奔腾,6202,0.3%
2017-03,53,法国,雷诺,6066,0.29%
2017-03,54,瑞典,沃尔沃,5811,0.28%
2017-03,55,英国,路虎,5587,0.27%
2017-03,56,中国,凯翼,4773,0.23%
2017-03,57,德国,宝沃,4556,0.22%
2017-03,58,中国,东风小康,4432,0.21%
2017-03,59,中国,北京,3678,0.18%
2017-03,60,中国,北汽新能源,3605,0.17%
2017-03,61,中国,比速汽车,3562,0.17%
2017-03,62,中国,野马汽车,3208,0.15%
2017-03,63,中国,福田,3033,0.15%
2017-03,64,中国,上汽大通MAXUS,2815,0.14%
2017-03,65,日本,英菲尼迪,2356,0.11%
2017-03,66,英国,捷豹,1571,0.08%
2017-03,67,中国,中国重汽,1511,0.07%
2017-03,68,中国,长城,1457,0.07%
2017-03,69,中国,纳智捷,1308,0.06%
2017-03,70,中国,东风风度,1075,0.05%
2017-03,71,日本,讴歌,1059,0.05%
2017-03,72,中国,观致,803,0.04%
2017-03,73,中国,东风,601,0.03%
2017-03,74,法国,DS,534,0.03%
2017-03,75,意大利,菲亚特,500,0.02%
