brand,carName,carImg,saleVolume,min_price,max_price,manufacturer,rank,carModel,energyType,marketTime,over_score,appearance_score,interior_score,configure_score,spatial_score,comfort_score,manipulating_score,motivation_score,comprehensive_evaluation
长安,逸达,https://p9-dcd.byteimg.com/img/tos-cn-i-dcdx/eac9a5b665864f3b8c6b0b1d72e3f2bc~tplv-resize:640:0.png,3405,6.99,9.79,长安汽车,106,紧凑型车,汽油,2023.08,3.53,4.13,3.36,3.41,3.82,3.33,3.31,3.33,"['动力十足（45）', '整体空间出色（31）', '配置实用（16）', '外观时尚（14）', '驾驶体验良好（14）', '后备厢空间大（10）', '后排空间大（9）', '配置丰富（9）', '乘坐感受还可以（7）', '车机操作流畅（7）', '动力响应灵敏（7）', '油耗低（6）', '变速箱换挡顿挫（10）', '胎噪大（5）', '油耗高（5）', '车机功能简单（5）', '有异响（4）', '人机工程较差（4）', '配置鸡肋（4）', '悬架跳动明显（3）', '城市油耗高（3）', '动力响应迟滞（3）', '动力响应不灵敏（3）', '隔音差（2）']"
名爵,MG5,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/d6a56e2049ac4b208d49d4f02f2916c3~tplv-resize:640:0.png,3384,5.79,9.19,上汽集团,107,紧凑型车,汽油,2023.05,3.43,4.12,3.43,3.33,3.25,3.26,3.29,3.29,"['动力十足（250）', '外观时尚（108）', '配置丰富（97）', '整体空间出色（96）', '油耗低（86）', '外观耐看（77）', '动力响应灵敏（51）', '外观拉风（48）', '操控出色（48）', '乘坐感受还可以（47）', '动力中规中矩（71）', '空间中规中矩（43）', '隔音差（63）', '内饰材质较差（55）', '后排空间小（55）', '有异响（52）', '动力响应迟滞（48）', '变速箱换挡顿挫（40）', '油耗高（39）', '动力不足（35）', '动力响应不灵敏（32）', '空间局促（26）', '胎噪大（25）', '新车异味较大（23）']"
福特,蒙迪欧,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/3ad464028fb74a7785bc2a6c606a6d3a~tplv-resize:640:0.png,3381,13.98,20.98,长安福特,108,中型车,汽油,2023.07,3.93,4.23,3.69,3.57,4.56,3.83,3.82,3.83,"['动力十足（425）', '整体空间出色（422）', '后排空间大（117）', '配置丰富（109）', '驾驶体验良好（94）', '底盘调校好（80）', '乘坐感受还可以（78）', '动力响应灵敏（77）', '静谧性强（76）', '内饰好看（73）', '操控出色（63）', '后备厢空间大（55）', '油耗高（133）', '胎噪大（93）', '动力响应迟滞（61）', '配置鸡肋（58）', '动力响应不灵敏（55）', '有异响（41）', '配置低（25）', '城市油耗高（24）', '隔音差（21）', '新车异味较大（19）', '后排空间小（15）', '变速箱换挡顿挫（15）']"
广汽传祺,传祺M6,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/7f73f6f447314098ac00754b8b25efd2~tplv-resize:640:0.png,3334,9.98,14.88,广汽乘用车,109,紧凑型MPV,汽油,2022.12,3.66,3.97,3.67,3.44,4.02,3.54,3.49,3.53,"['整体空间出色（92）', '动力十足（42）', '乘坐感受还可以（28）', '外观大气（16）', '动力响应灵敏（16）', '动力输出平顺（15）', '驾驶体验良好（15）', '内饰质感不错（13）', '第三排够用（13）', '配置丰富（13）', '后备厢空间大（12）', '后排空间大（11）', '隔音差（15）', '变速箱换挡顿挫（14）', '有异响（14）', '油耗高（11）', '动力响应不灵敏（11）', '动力不足（10）', '配置低（9）', '内饰材质较差（6）', '风噪大（6）', '新车异味较大（6）', '胎噪大（5）', '悬挂表现不理想（5）']"
大众,高尔夫,https://p9-dcd.byteimg.com/img/tos-cn-i-dcdx/4fc088b811b34649b7293e1446212e1f~tplv-resize:640:0.png,3245,10.88,21.68,一汽-大众,110,紧凑型车,汽油,2024.01,3.77,4.17,3.81,3.67,3.25,3.69,3.97,3.86,"['动力十足（212）', '操控出色（151）', '油耗低（70）', '外观时尚（66）', '底盘调校好（58）', '配置丰富（55）', '动力响应灵敏（55）', '驾驶体验良好（53）', '整体空间出色（40）', '外观耐看（39）', '乘坐感受还可以（36）', '动力中规中矩（40）', '变速箱换挡顿挫（48）', '车机卡顿严重（45）', '空间局促（42）', '后排空间小（40）', '有异响（36）', '胎噪大（29）', '配置低（20）', '配置鸡肋（19）', '动力不足（19）', '后备厢空间小（18）', '油耗高（18）', '动力响应迟滞（15）']"
五菱汽车,五菱佳辰,https://p3-dcd.byteimg.com/img/motor-mis-img/1d111f4c68dbfde0d1fd3c455a3a2db7~tplv-resize:640:0.png,3086,6.48,10.28,上汽通用五菱,111,紧凑型MPV,油电混合,2023.06,3.46,3.94,3.56,3.38,3.62,3.33,3.17,3.21,"['整体空间出色（12）', '乘坐感受还可以（10）', '油耗低（7）', '动力十足（7）', '车机操作流畅（6）', '配置丰富（4）', '动力输出平顺（4）', '内饰好看（3）', '车机科技感强（3）', '底盘调校好（3）', '内饰质感不错（2）', '储物空间合理（2）', '静谧性强（2）', '外观时尚（2）', '操控出色（2）', '悬架支撑性强（1）', '内饰材质较差（2）', '后备厢空间小（2）', '胎噪大（2）', '动力不足（2）', '内饰用料普通（1）', '隔音差（1）', '新车异味较大（1）', '漆面薄（1）']"
大众,T-ROC探歌,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/854d92c324144a8baf7f4a1229768f5e~tplv-resize:640:0.png,3064,12.59,14.69,一汽-大众,112,紧凑型SUV,汽油,2024.01,3.69,4.34,3.11,3.46,3.56,3.77,3.82,3.76,"['动力十足（86）', '整体空间出色（76）', '操控出色（44）', '油耗低（43）', '外观时尚（29）', '驾驶体验良好（28）', '动力响应灵敏（22）', '后排空间大（20）', '外观耐看（19）', '底盘调校好（19）', '配置丰富（16）', '动力中规中矩（19）', '内饰材质较差（49）', '后备厢空间小（38）', '后排地台隆起（29）', '变速箱换挡顿挫（19）', '隔音差（15）', '有异响（15）', '胎噪大（14）', '动力不足（11）', '动力响应不灵敏（10）', '内饰用料普通（9）', '乘坐感受比较差（9）', '配置低（9）']"
五菱汽车,五菱星驰,https://p9-dcd.byteimg.com/img/tos-cn-i-dcdx/8aeb5f1c39fe4c509540e272edfac572~tplv-resize:640:0.png,3024,4.98,7.78,上汽通用五菱,113,小型SUV,汽油,2023.04,3.28,3.88,3.22,2.87,3.30,3.21,3.24,3.23,"['整体空间出色（7）', '乘坐感受还可以（6）', '动力输出平顺（5）', '配置丰富（4）', '动力十足（4）', '后备厢空间大（3）', '油耗低（3）', '驾驶体验良好（3）', '后排空间大（2）', '静谧性强（2）', '动力响应灵敏（2）', '内饰质感不错（1）', '储物空间合理（1）', '动力中规中矩（2）', '配置低（3）', '动力响应不灵敏（3）', '隔音差（2）', '后排空间小（1）', '风噪大（1）', '乘坐感受比较差（1）', '漆面薄（1）', '发动机噪音明显（1）', '动力不足（1）', '底盘表现不理想（1）']"
吉利汽车,豪越L,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/35f4fe1d9d7240879696d2d7774573d5~tplv-resize:640:0.png,3008,11.29,13.29,吉利汽车,114,中型SUV,汽油,2023.11,3.77,3.85,3.78,3.59,4.21,3.67,3.59,3.74,"['整体空间出色（34）', '动力十足（34）', '动力响应灵敏（9）', '驾驶体验良好（9）', '配置实用（6）', '操控出色（6）', '内饰好看（5）', '配置丰富（5）', '外观大气（4）', '动力输出平顺（4）', '乘坐感受还可以（3）', '油耗低（3）', '第三排狭小（2）', '胎噪大（2）', '音响品质较差（2）', '隔音差（1）', '风噪大（1）', '油耗高（1）', '有异响（1）', '漆面薄（1）', '车机卡顿严重（1）', '故障率高（1）', '配置鸡肋（1）', '发动机噪音明显（1）']"
奔腾,奔腾B70,https://p9-dcd.byteimg.com/img/tos-cn-i-dcdx/39774d70f0c445a88fa3a332502c53e3~tplv-resize:640:0.png,3002,9.09,13.79,一汽奔腾,115,中型车,汽油,2023.12,3.65,4.24,3.58,3.36,3.94,3.47,3.46,3.49,"['整体空间出色（101）', '动力十足（75）', '配置丰富（42）', '后备厢空间大（31）', '内饰质感不错（24）', '外观耐看（23）', '内饰好看（22）', '外观大气（22）', '油耗低（18）', '外观时尚（17）', '车机科技感强（17）', '动力输出平顺（17）', '油耗高（42）', '隔音差（27）', '有异响（27）', '动力响应不灵敏（17）', '胎噪大（13）', '动力不足（12）', '动力响应迟滞（11）', '风噪大（10）', '悬挂表现不理想（8）', '变速箱换挡顿挫（8）', '车机功能简单（8）', '配置鸡肋（6）']"
长安启源,长安启源A05,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/90024992da744ec1a944c8bca7fb6a3d~tplv-resize:640:0.png,2987,7.89,11.09,长安启源,116,紧凑型车,插电式混合动力,2023.10,-,-,-,-,-,-,-,-,"['动力十足（32）', '整体空间出色（8）', '驾驶体验良好（8）', '外观时尚（7）', '动力响应灵敏（6）', '动力输出平顺（5）', '乘坐感受还可以（4）', '后排空间大（3）', '配置丰富（3）', '配置实用（3）', '底盘调校好（3）', '内饰质感不错（2）', '隔音差（4）', '车机功能简单（4）', '胎噪大（3）', '油耗高（3）', '配置鸡肋（3）', '内饰材质较差（2）', '发动机噪声偏大（2）', '风噪大（2）', '有异响（2）', '配置低（2）', '底盘调校偏软（2）', '后排地台隆起（1）']"
领克,领克06,https://p3-dcd.byteimg.com/img/motor-mis-img/189c2b11c6396ed5c63d9db5a57e6341~tplv-resize:640:0.png,2971,11.26,12.26,领克,117,小型SUV,汽油,2022.09,3.73,4.15,4.04,3.72,3.44,3.60,3.51,3.66,"['动力十足（229）', '整体空间出色（149）', '配置丰富（133）', '配置实用（83）', '内饰质感不错（80）', '外观时尚（71）', '动力响应灵敏（66）', '驾驶体验良好（66）', '乘坐感受还可以（57）', '后排空间大（55）', '内饰好看（53）', '外观耐看（51）', '后备厢空间小（189）', '胎噪大（67）', '油耗高（60）', '空间局促（23）', '城市油耗高（17）', '有异响（16）', '后排空间小（14）', '保养费用较高（13）', '车机功能简单（13）', '配置鸡肋（12）', '动力不足（12）', '隔音差（11）']"
蔚来,蔚来ES6,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/64a3a0a4ae604ebab934377a157a9851~tplv-resize:640:0.png,2959,33.8,39.6,蔚来,118,中型SUV,纯电动,2024.02,4.05,4.38,4.16,3.86,4.20,3.92,3.92,3.92,"['整体空间出色（128）', '动力十足（121）', '驾驶体验良好（43）', '配置丰富（35）', '内饰质感不错（33）', '后备厢空间大（32）', '乘坐感受还可以（31）', '售后态度好（30）', '操控出色（28）', '内饰好看（27）', '配置实用（26）', '外观时尚（23）', '续航表现较差（43）', '乘坐感受比较差（23）', '悬架跳动明显（9）', '悬挂表现不理想（8）', '操控感较差（8）', '底盘表现不理想（8）', '车机卡顿严重（6）', '空间局促（5）', '隔音差（5）', '有异响（5）', '后排空间小（4）', '刹车表现较差（4）']"
捷途,捷途X90,https://p9-dcd.byteimg.com/img/motor-mis-img/db9398d99c107b4ee74543a8fa39cc8a~tplv-resize:640:0.png,2889,12.99,16.29,奇瑞汽车,119,中型SUV,汽油,2022.11,3.66,3.82,3.62,3.66,3.98,3.52,3.43,3.61,"['整体空间出色（33）', '动力十足（27）', '配置丰富（8）', '乘坐感受还可以（7）', '驾驶体验良好（7）', '内饰质感不错（6）', '后排空间大（6）', '油耗低（6）', '操控出色（6）', '动力输出平顺（5）', '第三排够用（3）', '动力中规中矩（4）', '油耗高（8）', '隔音差（5）', '有异响（5）', '第三排狭小（4）', '储物空间较少（3）', '后备厢空间小（2）', '乘坐感受比较差（2）', '变速箱换挡顿挫（2）', '漆面薄（2）', '配置鸡肋（2）', '动力不足（2）', '内饰材质较差（1）']"
奥迪,奥迪A3,https://p9-dcd.byteimg.com/img/tos-cn-i-dcdx/bed15598b2964894805e3c74db0e7e23~tplv-resize:640:0.png,2884,14.21,17.6,一汽-大众奥迪,120,紧凑型车,汽油,2023.10,3.80,4.35,4.13,3.47,3.31,3.75,3.88,3.74,"['动力十足（145）', '操控出色（90）', '车机科技感强（73）', '外观时尚（67）', '内饰质感不错（63）', '油耗低（58）', '动力响应灵敏（55）', '内饰好看（49）', '外观耐看（46）', '乘坐感受还可以（45）', '整体空间出色（43）', '动力中规中矩（59）', '后排空间小（72）', '胎噪大（51）', '变速箱换挡顿挫（41）', '空间局促（34）', '动力不足（26）', '配置低（21）', '有异响（19）', '隔音差（18）', '后排地台隆起（16）', '新车异味较大（16）', '动力响应不灵敏（16）', '油耗高（14）']"
宝马,宝马i3,https://p9-dcd.byteimg.com/img/tos-cn-i-dcdx/9ec42e56919241d7810481cc6fa5a1d4~tplv-resize:640:0.png,2870,22.89,28.89,华晨宝马,121,中型车,纯电动,2023.11,3.96,4.27,3.96,3.41,3.85,4.06,4.08,4.06,"['驾驶体验良好（49）', '操控出色（46）', '动力十足（38）', '底盘调校好（20）', '续航表现优秀（19）', '整体空间出色（18）', '静谧性强（15）', '乘坐感受还可以（14）', '后排空间大（12）', '内饰好看（9）', '外观时尚（9）', '悬架舒适性强（8）', '配置低（26）', '后排地台隆起（11）', '有异响（9）', '刹车表现较差（6）', '后备厢空间小（5）', '离地间隙较差（4）', '续航表现较差（4）', '人机工程较差（3）', '内饰材质较差（2）', '储物空间较少（2）', '隔音差（2）', '悬架跳动明显（2）']"
雪佛兰,科鲁泽,https://p3-dcd.byteimg.com/img/motor-mis-img/f63e0947469ae2d9cee05bbdc33f514f~tplv-resize:640:0.png,2810,6.49,7.89,上汽通用雪佛兰,122,紧凑型车,汽油,2023.06,3.45,3.81,3.58,3.36,3.43,3.34,3.33,3.32,"['动力十足（223）', '整体空间出色（163）', '配置丰富（107）', '油耗低（96）', '外观时尚（72）', '操控出色（69）', '动力响应灵敏（53）', '驾驶体验良好（52）', '乘坐感受还可以（50）', '后排空间大（47）', '动力中规中矩（77）', '空间中规中矩（50）', '动力响应不灵敏（108）', '隔音差（79）', '动力不足（62）', '有异响（60）', '油耗高（58）', '胎噪大（54）', '内饰材质较差（36）', '变速箱换挡顿挫（36）', '配置鸡肋（22）', '乘坐感受比较差（21）', '新车异味较大（20）', '后备厢空间小（16）']"
丰田,卡罗拉,https://p9-dcd.byteimg.com/img/motor-mis-img/b2fb8f96191b30a2992fc05fb5af0a4c~tplv-resize:640:0.png,2743,8.38,12.08,一汽丰田,123,紧凑型车,汽油,2023.05,3.63,3.84,3.15,3.62,3.40,3.79,3.79,3.79,"['油耗低（167）', '动力十足（91）', '整体空间出色（68）', '配置丰富（62）', '动力输出平顺（53）', '乘坐感受还可以（49）', '动力响应灵敏（48）', '驾驶体验良好（45）', '操控出色（41）', '外观时尚（39）', '动力中规中矩（97）', '空间中规中矩（49）', '隔音差（79）', '动力不足（59）', '内饰材质较差（53）', '后排空间小（49）', '空间局促（42）', '有异响（38）', '动力响应不灵敏（37）', '配置低（32）', '油耗高（29）', '漆面薄（29）', '胎噪大（25）', '变速箱换挡顿挫（21）']"
红旗,红旗HS3,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/130d0777d22c4e7aba7791c0ee645462~tplv-resize:640:0.png,2742,12.58,17.58,一汽红旗,124,紧凑型SUV,汽油,2023.07,3.82,4.40,3.85,3.53,4.10,3.61,3.65,3.57,"['整体空间出色（7）', '外观大气（4）', '动力十足（4）', '内饰质感不错（2）', '配置丰富（2）', '动力输出平顺（2）', '驾驶体验良好（2）', '乘坐感受还可以（1）', '尾部好看（1）', '外观拉风（1）', '车机功能丰富（1）', '底盘调校好（1）', '油耗一般（1）', '配置鸡肋（2）', '油耗高（1）', '有异响（1）', '配置低（1）', '发动机噪音明显（1）', '动力响应不灵敏（1）']"
广汽传祺,传祺GS3,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/a3e0987f48e44deb8709e776e4131cd7~tplv-resize:640:0.png,2741,6.98,9.58,广汽乘用车,125,小型SUV,汽油,2023.03,3.55,4.12,3.66,3.64,3.66,3.26,3.26,3.26,"['动力十足（55）', '整体空间出色（43）', '配置丰富（23）', '外观时尚（15）', '油耗低（13）', '动力响应灵敏（12）', '外观大气（10）', '配置实用（9）', '驾驶体验良好（9）', '乘坐感受还可以（8）', '空间中规中矩（10）', '动力中规中矩（8）', '胎噪大（9）', '后排空间小（8）', '油耗高（7）', '变速箱换挡顿挫（6）', '后备厢空间小（5）', '隔音差（5）', '悬挂表现不理想（5）', '车机功能简单（5）', '配置低（5）', '整体配置一般（5）', '动力响应迟滞（5）', '悬架跳动明显（4）']"
